species	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Synechococcus phage S-RIM8	1.5233565333333334	3.885953066666666	8.60667493333333	6.950305466666666	5.4919292	0.6205484	0.15645119999999998	0.4659003333333333	1.7309194666666667	0.24912686666666667	0.29720213333333334	2.7840786666666664	0.1238022	0.7262294666666667	10.785870133333335	2.9069785333333327	8.597096466666667	2.9573441333333332	0.027313333333333335	3.2956993999999997	12.642659933333332	5.147405533333332	0.12961866666666666	3.640514133333333	13.967517866666666	2.571815266666667	0.5560861333333332	0.26215166666666667	5.203092666666667	0.0381454	1.4262448666666667	1.7970137999999998	1.8942036	1.6583674	6.981817	3.1271926666666667	0.9923057333333335	1.422424333333333	5.3241706	2.8868536666666667	2.2759517333333337	2.8264556	4.651712933333332	7.217201066666665	4.885642466666667	9.111764600000003	1.255855866666667	0.8785986	1.7456573333333332	5.082054266666666
Candidatus Melainabacteria bacterium MEL.A1	0.0	0.1296596	0.0	0.0	0.0	0.0	0.0	0.0	0.0217274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4437542	0.0	0.0	0.0290114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Golden Marseillevirus	0.0	0.475342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118835	0.0	0.108734	0.118835	1.409388	0.0	0.0	0.0	0.0	0.0	0.0	0.237671	0.0	0.0	0.0	0.118835	0.0	0.947712	0.118835	0.0	0.0	0.0	0.0	2.80214	0.831848	0.0	0.0	0.0	0.0	0.0	0.118835	0.0	0.22044	0.0	1.897801	1.414735	0.0	0.0	0.112299
Erwinia phage ENT90	0.422909	0.0	0.096363	0.0	0.1014315	0.043554	0.0211235	0.124194	0.54399	1.259428	0.241289	12.6331645	0.2544645	1.754888	1.6668995	0.0	0.1049655	0.1927265	0.248258	0.0740025	0.043336	0.016986	0.256763	0.021777	0.4163755	0.0	1.079596	0.6359985	0.104856	0.18652	0.0	0.6592175	0.72211	0.0	0.14340150000000002	0.0	0.3437495	0.0	0.4407665	0.0	0.0	0.091174	0.0	0.0	0.0	0.1498255	0.0639155	0.021559	0.080611	0.0812285
Enterobacteria phage P88	23.862282454545458	0.0	0.0	0.0	0.08225272727272727	1.045751909090909	0.02030672727272727	0.01863190909090909	0.019835636363636364	0.0	0.47432881818181816	0.08755672727272727	0.0	0.0	0.2593658181818182	0.0	0.0	3.0617642727272734	0.1618368181818182	0.19702863636363635	0.01773381818181818	0.030041363636363637	0.024282090909090906	0.0	0.0	0.013547636363636362	33.903363545454546	0.0	3.1973050000000005	0.021610181818181817	0.0	0.00986	0.0	0.0	0.13172954545454546	0.0	0.3157236363636364	0.0	0.8353975454545455	0.0	0.0	0.03663936363636364	0.014181	0.03796154545454545	0.0	0.07952118181818181	0.02093472727272727	0.31886536363636364	2.580539	0.024161181818181818
Acanthocystis turfacea Chlorella virus MN0810.1	3.3707565	1.1266315	9.2408625	0.909268	1.074259	0.5972585	14.4719285	0.4412535	1.0228465	0.1305485	13.049606	5.851966	0.64034	9.544384	0.0	2.129894	2.033944	5.1703655	0.0	1.3668405	1.2857655000000001	0.3844645	0.0	4.9126125	0.791122	0.0	0.0	0.0	18.7874605	3.0248035	1.9236295	0.0499875	5.57637	0.133665	0.0	3.3707965	2.393843	4.1255385	0.5554835	11.556785	10.622059	21.938142	0.317894	2.1109665	9.5202345	4.8648835	0.0	0.0	2.8074415	0.0
Prochlorococcus phage P-TIM68	1.493118	0.0	0.867516	0.0	40.667926	1.128698	2.347557	0.270819	0.0	0.0	12.346525	0.995182	0.0	0.0	13.439779	4.822434	6.88196	1.241912	2.084996	0.0	0.555403	0.365107	8.360638	3.932896	0.0	17.605301	1.934273	6.085001	8.759462	0.062973	0.064006	11.65381	2.128008	0.319339	12.623537	0.0	1.064693	0.0	0.0	1.437716	2.37543	5.841705	2.16965	0.475912	0.960427	18.956991	2.318308	9.477284	1.573983	2.332073
[Eubacterium] eligens	4.453406871111114	1.370819155555556	9.940673028888886	19.311124502222214	19.765474184444457	5.395992880000002	0.13787846888888894	0.15318765777777785	7.9162027355555535	0.056573428888888895	12.005992191111106	0.6708643711111106	1.3831479444444446	0.43138663111111114	0.5896175199999992	1.6281336466666676	14.64679662	24.2397703822222	0.08235361555555554	4.583868686666669	11.26700469333333	50.71691704222224	0.3020171311111112	17.941520135555564	77.78324956222225	7.390761386666663	0.669777002222222	0.9045320688888885	0.42116459333333334	0.5249261622222222	4.105922431111109	0.07700868444444445	17.63364295555554	17.821110464444434	67.74434876666666	29.31196763555559	12.288313886666662	0.24729648888888892	9.31132125777779	15.016630997777767	33.993320628888924	19.060036157777784	21.190144257777757	6.5088871777777735	37.13524184222219	12.65799354222222	3.9182225111111073	28.97608893777782	0.24815666666666683	47.389744128888886
Streptococcus mitis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.804357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.395257	0.395257	0.0	0.0	0.0	0.0
Bacteroides caccae	5.80638713475178	0.01824854812563323	7.523721676798394	1.7397751681864242	0.08039160891590684	2.8719198034447824	6.281826027355625	9.15628289159068	0.49211625227963524	3.705215587639317	3.3159426504559284	1.2769042158054709	0.43380082877406295	0.7275968338399192	1.6633006484295856	0.2751881752786222	0.45734993617021225	0.7583698581560289	0.542646089159068	0.68126413171226	1.3980503708206689	1.6782873870314088	26.47952817122593	0.8523274245187438	3.582417046605881	4.293064036474167	0.004977517730496455	0.49490289057750836	0.05934434346504561	2.279270800405268	0.04188777507598784	0.155710044579534	0.24744511043566372	3.066082890577507	0.05230873252279637	4.252516755825734	1.610058323201622	65.51092827862207	0.32283989463019264	12.245411499493406	0.7476380425531917	1.0213493799392097	0.9179944285714304	1.5814628520770013	0.33118761296859167	0.024676774062816636	0.2397021702127657	0.046193386018237075	8.384061782168182	0.6845425937183387
Enterobacteria phage cdtI	1.2936840588235294	0.01833858823529412	0.14528935294117648	0.0	0.0538525294117647	0.051485176470588236	0.6381704705882353	1.6602422352941175	3.255639588235294	0.04687376470588235	11.155920294117648	7.029486352941177	0.2054778823529412	0.106109	0.09772958823529411	0.0023168235294117644	0.5355232941176471	1.3447680588235291	9.619455705882352	0.4524182352941177	0.09601758823529412	0.08769417647058823	0.05697617647058824	0.05238270588235294	0.006133823529411765	0.12669670588235296	24.395111	0.0	1.5204928823529413	7.551993647058824	0.005185	0.11438347058823528	38.103556411764714	0.011069235294117647	0.19878788235294118	0.7468444705882353	0.041300235294117645	0.12263829411764705	54.564558294117646	0.02096141176470588	0.11478917647058824	0.10673641176470589	0.07371741176470588	0.004547176470588235	0.0	0.30378070588235295	1.0450112352941177	0.3148709411764706	0.7694968823529412	0.08864923529411764
Cronobacter dublinensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.708632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.854312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.350719	0.0	0.0	0.0	0.0
Bacteroides dorei	2.0649175346020763	0.3915115570934259	2.675642785467127	4.3658884602076125	3.219714965397923	5.036476055363323	3.4024620605536327	3.357520602076125	0.8492790813148785	4.624033569204154	2.4372330778546694	0.7459629688581313	4.641238394463668	16.174877591695488	1.1120975242214537	7.652950669550167	1.5619908685121113	0.737326543252595	0.1899396107266436	0.4918779204152249	2.056197269896195	6.703194000000004	9.1593903650519	16.84112393252593	8.111786019031141	12.035280333910034	0.07501025605536331	0.1844584671280277	0.7938315190311415	3.127247681660901	0.8878283806228366	50.07624196712799	1.0070179861591693	5.779502010380627	0.7476991574394461	4.8900444948096915	1.3791380259515575	7.669275724913501	11.098766100346024	3.5231969965397942	3.148352192041521	0.6007266401384078	0.7536983148788926	2.7003480622837372	43.9919051384083	0.5021750519031143	0.05916262110726643	1.5694514083044986	6.363129446366784	0.6174188235294118
Choristoneura fumiferana multiple nucleopolyhedrovirus	0.0	0.0	0.0	8.689724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.323726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Treponema succinifaciens	6.178749	42.701714	14.713854	18.297538	9.918027	11.072867	1.616699	14.884635	24.691463	2.17002	2.3389	11.008352	0.851612	2.270968	14.549151	13.745357	19.653133	9.684247	0.139279	37.47477	32.097533	2.586341	0.443264	0.119165	12.426564	0.844402	0.602657	16.852372	12.636054	2.227704	0.676281	0.151423	71.304377	1.256547	1.850855	6.987483	20.936999	27.157881	24.860726	26.972308	17.92448	8.790514	25.829974	15.954837	3.721822	3.475523	40.81025	4.19317	4.70778	16.459964
Mycobacterium virus Giles	0.13097233333333333	0.0008195	0.046496166666666665	0.07336833333333333	5.753238166666666	0.047996166666666666	0.3902586666666667	0.160183	0.13508433333333333	0.4365251666666667	0.9276720000000003	0.6569586666666666	0.048236499999999995	1.0755735	2.8791281666666664	0.8417481666666666	0.6662183333333332	0.766321	0.2236526666666667	0.5778475	0.6001458333333334	0.005510333333333333	0.0339855	5.249635166666667	0.0	6.640206833333333	0.0	1.8657113333333335	10.664548	0.011939	0.06695533333333333	4.7199531666666665	0.7796463333333333	0.04145666666666666	1.1092320000000002	0.0320325	1.76483	2.3547075	0.17270716666666666	0.4170871666666667	3.3112635000000004	4.609159833333334	0.7220075	0.046156499999999996	0.14440633333333333	6.385180000000001	30.43047883333333	0.46352299999999996	0.25367933333333337	6.474919333333333
Paramecium bursaria Chlorella virus NY2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.43775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vibrio phage pVp-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.566807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00875	0.0	0.0	0.017457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Human alphaherpesvirus 1	155.30469433333332	0.1580946666666667	3.5669443333333333	0.26420099999999996	4.071005666666666	5.960353333333334	8.319968	12.837151999999998	259.61828966666667	6.203832333333334	178.688394	15.766646666666665	8.631909	12.228717666666668	2.868002333333333	1.924457	8.057944999999998	20.463240666666668	43.25790966666667	6.659397666666667	2.174592666666667	2.599839	11.510827	20.075278666666666	0.6533026666666667	5.181502333333333	288.722133	10.935041666666669	16.456062999999997	29.911902666666663	0.48028166666666666	3.0975230000000002	176.17225233333332	1.2082473333333332	2.1252643333333334	30.035937666666666	1.22581	6.400899666666667	196.47616766666667	2.0280436666666666	3.024783333333333	1.4237603333333333	4.659044	8.865798	8.923765666666666	1.7295420000000001	13.018603666666666	4.99242	7.599824333333333	8.843751333333332
Spodoptera frugiperda multiple nucleopolyhedrovirus	0.113475	0.0	0.598298	2.350922	8.055607	0.0	0.582696	0.0	4.297873	0.0	7.47546	1.062127	148.652215	0.0	122.459922	13.264966	9.471202	53.558299	0.0	9.181564	5.307802	8.521707	0.113475	0.753475	2.279432	0.0	0.168227	0.0	35.363413	0.054184	0.959717	0.0	0.055603	2.245392	0.0	0.104113	0.0	0.0	0.213901	15.85475	4.23773	0.0	0.312341	21.904118	21.176447	5.676317	14.234893	11.016455	20.198577	10.925386
Synechococcus phage S-CAM1	3.0088505	5.1246845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3986244999999995	0.0	0.0	0.0	0.017331	0.0	0.06105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9990835	0.0	0.0	0.0	0.0	0.0	0.30228575	0.0	0.01109175	0.0	0.0	0.015338	0.40026	9.07102475	0.32792125	8.165442	0.0	0.0	0.0	0.00806825	0.0	0.0	5.85530625	0.0	0.0	0.0
Human gut gokushovirus	1.64448	0.6759403333333333	1.4912539999999999	1.349381	2.8806716666666667	2.215809	0.811372	1.5603853333333333	0.5884833333333334	0.0	12.184134	0.343502	1.3798673333333333	6.185072333333333	8.222946333333333	2.7253183333333335	6.947971333333334	0.05169633333333334	0.028819	3.1571996666666666	3.7283309999999994	1.305181	0.060969666666666665	0.0	2.9735686666666665	0.14642666666666668	0.010272666666666668	88.74774466666666	1.0615806666666667	6.041922666666667	1.089845	0.0	1.0141036666666667	0.6748846666666667	0.014659333333333335	5.189904	10.995337	5.276251	0.009106666666666667	6.168026	2.020602333333333	21.380371333333333	11.139153	10.940976	11.036591333333334	10.293636000000001	8.520299	10.518019	3.3179526666666668	0.0
Enterobacteria phage HK629	0.0	0.07163325	0.0	0.0	0.05175975	0.0	0.03519675	5.16336025	0.22417775	0.0	0.0	0.390625	1.304897	0.0	0.19502624999999998	0.0	0.0	0.79661625	0.0	0.0	0.0	0.33673149999999996	0.0	0.0	0.0	0.0	0.0	0.115029	0.450073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.08241875	0.0	0.0	0.0	0.0	0.0	0.0	0.8255027500000001	6.31108875	0.0	0.0	1.46010225
El Huayo virus	0.502562	0.0	2.631579	0.0	1.284816	0.139031	0.0	0.0	0.0	0.922217	0.0	0.046577	1.817653	0.0	0.0	0.465533	0.316255	0.13973	0.0	2.573126	4.433867	0.742665	0.0	0.0	0.0	0.0	0.0	13.302278	0.0	0.0	0.046577	0.0	8.690267	2.081742	0.0	0.51048	0.0	0.0	0.093153	0.0	0.0	0.0	0.691896	7.041919	0.593852	9.613651	0.0	0.046577	0.139264	9.46134
Salmonella enterica	0.0	0.0	0.0	0.0	0.44164611111111113	0.0	0.0	0.0	0.0	0.0	0.0	3.0948818888888887	0.5361377777777778	0.0	0.0	0.0	1.4141613333333334	2.537694777777778	0.018457	1.080039888888889	0.014488777777777776	0.0	0.045027000000000005	0.01744188888888889	0.0	0.0	0.0	0.0	1.7268803333333334	0.0	0.0	0.08621555555555556	0.0	0.0	2.3366262222222223	0.0	0.0	0.05953188888888889	0.0	0.0	0.0	0.055371	0.041575666666666664	0.02078788888888889	0.0	0.10377555555555557	0.0	0.0	0.8304742222222222	0.7854341111111112
Hirudovirus strain Sangsue	0.0304	0.357349	0.091047	0.149263	0.029336	0.243198	8.302628	0.0	2.345796	0.05016	0.0	0.150023	0.0	0.0	7.93008	1.751788	0.091199	1.324212	0.0	4.334095	0.0	2.992857	0.0	0.0	0.0	0.0	0.0304	0.499468	0.920201	0.0	0.120687	0.0	0.0	0.0304	1.195926	0.218423	0.178295	2.448395	0.090743	0.323605	0.397933	1.480011	0.230734	0.091199	0.0	0.0	1.231037	0.091199	0.177839	0.0
Klebsiella virus K244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.350007	0.0	0.0	0.0	0.0	0.0	0.0
Synechococcus phage S-CAM8	0.24678779999999997	4.4036442000000005	0.604839	0.17479999999999998	0.1274748	4.671894	0.5074023999999999	0.2599902	0.464586	0.20891259999999998	0.0	0.377639	0.9811820000000001	0.1779172	0.9904284000000001	1.3961359999999998	0.0594452	0.4378	0.0	0.41591180000000005	0.05608420000000001	0.9708092	0.11873260000000001	0.0	0.21908499999999997	0.0	0.0	1.6017296	8.0262716	0.2732786	2.7891072	0.027317	0.0808664	0.09682179999999999	0.22208940000000005	0.027317	0.5846432	1.0780464	0.7105148000000001	0.35263520000000004	0.260554	0.1110716	0.3928804	0.1490048	0.0	0.0810394	1.0915942	0.5861637999999999	0.2670478	1.2225576
Phoenicibacter massiliensis	0.3464025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1575455	1.0893245	0.0	0.0	0.188867	0.0	0.0	0.0	0.0	0.0	0.0	2.0585940000000003	0.0	0.0	0.334154	0.0	0.155058	0.0	0.0	0.0	0.0	0.287728	0.0	0.0	0.0	0.0	0.0	0.0	0.1658375	0.164179	0.155887	0.0	0.3230615	0.0
Bacillus virus CP51	0.7209119999999999	1.8663904999999998	2.3560451666666666	0.2165028333333333	10.481174666666666	3.395016833333333	5.494519333333333	0.014480166666666667	2.1163008333333333	1.3233085	0.0	0.0932835	5.105367333333334	7.480481833333333	33.82651583333333	22.2643475	0.2988065	6.858894666666667	0.014335333333333334	11.847067666666668	1.8398938333333337	2.6246751666666666	0.0	0.0	0.013900999999999998	0.012670166666666668	0.17388366666666666	8.782493666666667	18.7781525	4.040674	1.180252	0.0	10.678466	0.7232115	0.0	6.058424333333332	0.0	0.014335333333333334	0.011439333333333334	0.0	5.928725833333334	11.120456666666668	4.433803833333333	0.20094	2.8147868333333332	0.028979166666666667	35.5116395	0.0	0.08017533333333333	9.612475666666667
Clostridium phage phiCT453A	0.176991	0.0	0.0	3.115044	0.501476	0.234219	2.702949	3.394689	0.29469	0.0	0.058702	0.056342	0.0	0.0	0.763717	0.0	1.842772	0.0	0.0	0.0	0.058997	0.0	0.117994	0.0	0.0	0.0	0.058997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058997	2.538345	0.0	5.07935	0.176991	0.0	0.0	0.0	2.520944	2.285842	0.527434	15.758414	0.0	0.0	0.640707	0.0
Salmonella phage Si3	20.869901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.411824	0.0	0.0	0.0	0.0	0.0	0.067762	0.033881	0.0	0.168728	0.151279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033373	0.0	0.202439	0.0	0.0	0.0	0.08538	0.0	0.031001	0.0	0.0	0.061325	0.033881	0.0	0.0	0.0	0.0	0.057598	0.0	0.032018	0.0	0.0	0.0	0.0
Bacteroides salanitronis	3.916449136363636	1.0736154090909091	2.9583347272727276	0.014185136363636365	0.01744034090909091	16.011694454545452	12.21227031818182	0.7706654999999999	0.30047779545454545	5.065946590909091	1.138324909090909	0.5923423181818183	24.18574747727273	3.228020454545455	2.647695659090909	0.014251363636363638	8.255831659090909	0.5602314090909091	0.0	0.3167437045454546	2.412538181818182	1.1544405	0.6382894090909091	5.7529595	8.217736977272727	1.0629579999999998	0.05764486363636363	0.15151681818181817	1.050948159090909	0.16538102272727273	0.3340870227272727	0.170859	0.4801497727272727	0.9900775681818181	0.7875736136363638	6.490219431818181	0.38382531818181814	16.298826659090903	13.850217022727275	0.5955341363636364	0.08576495454545455	1.2659724318181818	1.3439299772727273	0.5208931363636363	14.467677000000002	0.08822384090909091	0.10969665909090907	0.5372113636363637	0.3628367272727273	0.2762316590909091
Propionibacterium phage G4	0.533928	0.2291135	0.0636315	0.277994	0.0	0.0	0.5586025	0.1190155	0.057865	0.01341	1.022945	0.0	0.064235	0.064302	0.5529035	0.2045725	0.0	0.0	0.0	1.40853	0.060279	0.0	0.0	0.0	0.0	0.0	0.088776	1.043853	0.232131	0.493496	0.0	0.0	0.0	0.0	0.021121	0.069599	0.0399625	0.8430945	0.0	1.1559605	0.3392535	0.436234	0.245608	0.090653	0.245206	0.0	13.891631	0.0	0.0	0.0
Staphylococcus phage StB20-like	0.1345895	0.0	0.1345895	0.0249565	0.0	0.0	0.0	0.0	0.0	0.0	0.1325705	0.0247065	0.0	0.5532775	0.1345895	0.1339165	0.0	0.074869	0.0	0.0	0.0	0.2644685	13.951336	0.0	0.983339	0.0249565	0.0	1.277242	0.0	0.0	0.0249565	0.0	0.0	0.0	2.076367	0.29144349999999997	0.233742	0.0	0.0	0.0249565	0.0	0.1345895	0.0	0.1345895	0.403768	0.0249565	0.0	0.0	0.0	2.4454905
Escherichia virus HK022	25.6905602	0.0040556	0.10284279999999998	0.0	1.0162909000000002	0.0	0.0344896	2.9373726	0.9294436999999999	0.0	0.9892113	0.4722498999999999	4.7879595	0.0055648	0.023735100000000002	0.0	0.0159109	2.1499352	0.44768550000000007	0.9822817	0.018023699999999997	0.030029899999999998	0.0625607	0.018364600000000002	0.0	0.0571714	52.9043535	0.7422067	0.5349938	0.09719560000000001	0.021692	0.37641260000000004	109.80194569999999	0.0159436	0.2292595	0.4133253	0.1176545	0.29517080000000007	6.0725342	0.0	0.3840933	0.0916323	0.0	0.5589413999999999	0.0054111	0.045273799999999996	2.2498476	0.053102800000000006	0.0531466	0.0987373
Streptococcus phage SM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.512554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.501382	0.0	0.0	0.0	0.0	0.0	0.4203065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2183405	0.2183405	0.0	0.0	0.0	0.0	0.0
Salmonella virus SE2	0.0	0.0	0.0	0.0	0.037116333333333335	0.0	0.0	0.0	0.0	0.0	0.0	6.800406333333334	0.0	0.0	0.0	0.0	0.0	0.198875	0.0	4.765809333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3066463333333333	0.0	0.0	0.19323666666666664	0.0	0.0	0.0	0.020142999999999998	0.0	0.0	0.0	0.0	0.0	0.019120666666666668	0.0	0.0	0.0	0.0	0.0	0.059713666666666665	4.43006	0.0
Klebsiella phage vB_KpnS_KpV522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.230262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Brochothrix phage NF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.630627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.722007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus phage CHPC926	0.0	0.0	0.0	0.097292	0.0	0.0	0.063888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.307445	0.0	0.0	0.0	0.0	0.0	0.093076	0.0	0.0	0.064861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.162784	0.0	11.303552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacillus virus 1	0.0	0.0	0.293627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.392157	0.0	0.0	0.0	0.0	0.0	1.038235	0.0	0.478922	0.0	0.287255	0.0	0.0	0.588235	0.0	0.0	0.0	0.0	0.0	0.0	0.875491	10.01127	0.0	0.0	0.0	0.0	0.0	0.975981	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus phage phiZJ20091101-4	0.0	0.0	1.433385	0.0	1.705457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63162	0.0	0.0	0.0	0.0	7.589888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.963083	0.0	1.567415	0.0	0.0	0.0	0.0	0.0	1.27769	0.0	0.0	0.0	0.0	6.719102	0.0	0.0	0.0
Bifidobacterium animalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.336734	0.089981	0.0	0.0	0.0	0.0	0.0	0.0	0.160019	0.0	0.0	0.055195	0.0	0.0	0.0	0.0	0.0	0.371058	0.0	0.0	23.451299	0.0	0.0	0.089981	0.0	0.809369	0.345547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Staphylococcus virus Sextaec	1.719492	0.0	2.636492	6.450982	54.363746	0.0	0.0	0.0	0.047026	0.0	0.047026	0.04679	0.0	0.0	0.047026	3.298847	0.0	0.324712	0.0	0.0	0.210205	0.328474	0.0	0.0	0.472372	0.0	0.0	0.047026	0.0	0.0	0.0	0.0	0.0	1.592758	0.0	2.737597	0.0	0.0	0.0	0.0	0.0	0.046085	0.985422	1.629673	0.0	0.047026	1.498942	0.0	3.072655	0.0
Bacillus virus PBS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.166155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.022136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.147672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Torque teno sus virus 1b	111.220401	0.364299	0.0	0.0	0.364299	0.364299	0.672131	8.632058	196.30605	0.360656	135.752335	6.19672	2.528235	0.0	0.0	0.0	0.728597	10.369775	4.715852	5.673958	0.364299	1.045537	1.526412	0.364299	0.0	0.730419	207.726755	1.034608	11.098365	30.750462	0.0	0.593807	134.211274	0.0	0.364299	0.349727	0.0	0.697632	120.158453	0.0	2.377051	0.0	0.0	0.723133	0.0	2.78506	12.102012	0.364299	0.335155	1.074681
Macacine alphaherpesvirus 1	0.0	6.75406	0.0	15.408351	14.764119	0.464037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.378189	5.258316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptomyces phage Samisti12	0.0	0.0	1.89898	1.975804	0.0	6.817599	0.0	0.0	0.0	0.123264	0.0	0.0	0.0	0.0	0.0	10.487088	0.873481	0.717231	0.0	0.421116	1.813801	0.751518	0.021267	0.0	0.946396	0.0	0.0	0.0	0.0	0.0	0.021593	0.0	0.382704	1.817167	0.0	0.030707	0.021701	0.0	0.0	0.95866	0.042643	0.064887	0.76389	0.469401	0.0	0.0	0.0	0.0	2.715384	0.0
