genus	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Treponema	6.178749	42.701714	14.713854	18.297538	9.918027	11.072867	1.616699	14.884635	24.691463	2.17002	2.3389	11.008352	0.851612	2.270968	14.549151	13.745357	19.653133	9.684247	0.139279	37.47477	32.097533	2.586341	0.443264	0.119165	12.426564	0.844402	0.602657	16.852372	12.636054	2.227704	0.676281	0.151423	71.304377	1.256547	1.850855	6.987483	20.936999	27.157881	24.860726	26.972308	17.92448	8.790514	25.829974	15.954837	3.721822	3.475523	40.81025	4.19317	4.70778	16.459964
Haemophilus	0.0644736559139785	0.5075528835125448	1.0815462652329746	0.0	0.03236979569892473	1.6671851971326166	0.6303900609318993	2.951815921146954	0.02736743010752688	0.0225341935483871	9.22388969892473	0.016003580645161292	3.381457344086021	0.34199774193548393	0.12060440501792113	0.07349422580645161	0.042383419354838706	0.9780851863799285	0.18643028315412188	0.005113569892473117	0.01744225806451613	0.0642175806451613	0.5503697240143368	0.011874075268817206	0.5971866702508959	0.44050935842293915	0.030548827956989245	7.0719186738351265	0.02582226164874552	0.89036758781362	0.018803408602150535	0.06646768817204302	0.04401460215053764	0.04289862365591399	0.2094597347670251	2.370299505376344	21.64125310931899	0.01207725806451613	0.0	0.1501895017921147	0.11152593548387096	6.617495501792114	14.910290417562722	9.148382365591397	3.8086843996415776	16.44988760573477	0.0003948172043010753	9.37637300358423	0.08088967741935485	3.354779254480288
Orthobunyavirus	0.502562	0.0	2.631579	0.0	1.284816	0.139031	0.0	0.0	0.0	0.922217	0.0	0.046577	1.817653	0.0	0.0	0.465533	0.316255	0.13973	0.0	2.573126	4.433867	0.742665	0.0	0.0	0.0	0.0	0.0	13.302278	0.0	0.0	0.046577	0.0	8.690267	2.081742	0.0	0.51048	0.0	0.0	0.093153	0.0	0.0	0.0	0.691896	7.041919	0.593852	9.613651	0.0	0.046577	0.139264	9.46134
Xipapillomavirus	0.0	0.0	0.813536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.248623	0.0	0.276243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cafeteriavirus	0.64010625	0.0118315	3.01510725	1.4184585	7.86953975	1.64726425	0.0354945	0.02764925	0.0592375	0.04732625	0.082513	0.374407	0.0114175	0.0118315	0.0	0.0	28.9230105	0.69550825	1.94474575	0.9276260000000001	1.8561775	0.0118315	0.2819455	0.0118315	0.98593275	0.0118315	0.0	0.07098925	0.23106575	0.0	0.04872675	0.0316355	0.09878949999999999	0.0	0.20637175	0.0	0.023663	0.2892805	0.0354945	1.96141575	0.02764925	0.01581775	0.0	4.77459275	0.07045675	0.12754375	0.06582425	0.3189775	0.404933	10.3209885
Cba41virus	0.0	0.40747419999999995	0.0	3.0886554	4.7498504	14.458426600000001	0.5023702	0.0	0.0	0.0	0.0	0.0	0.2265006	0.0	0.0	0.0	0.0	0.0	0.0	2.2438004	0.0	0.0	0.0	0.0527304	0.0	0.038958	0.0	0.6765562	0.0	0.0	0.0453002	0.0	0.0	0.0	0.014771000000000001	0.0	0.013400400000000002	0.0	0.0	1.7585932	0.31528900000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.2711212	0.09060019999999999	0.0
Coprococcus	0.2721440276948572	4.14629729337733	1.1059643296293415	23.753746839765377	0.8248638237583181	3.3603123526929743	0.6497055965029089	0.6359146793507406	1.5714109794319966	0.2376600493207911	1.2275037577362746	4.540053038324714	0.4295001853956205	0.4790339893565734	1.748471332075653	1.1581088925854828	1.3163051093836495	27.476133577687026	0.3887758810875728	4.437100841464483	11.089710065644736	1.9914690384603526	0.630157057668335	0.12984568991895362	45.76799471689011	0.20860517139344809	0.23066615457012607	0.978308879536434	0.7160926290718942	1.0764668760741145	0.8058981630570003	0.10257091326445684	0.7473765754404653	4.952729256145062	0.9461338717795063	8.756585859000486	1.391754681030114	1.8788171488624779	0.38542605112223294	1.3365124039274145	1.5511556051402136	1.7182325991625338	20.809550434801004	0.5853057261759	0.7288769926746296	3.713756307342509	0.7106840642575927	0.36815526648516606	0.20974995842750527	0.6171968540314198
Varicellovirus	105.1062858	0.171105	2.7893411	0.015423	6.1306196	2.641648	1.8203281	6.894889399999999	190.73323940000003	0.29314640000000003	130.82278739999998	12.56685	12.35238	0.5071159000000001	0.9622998	1.5819709	5.330019199999999	14.3975638	31.8425419	6.719882799999999	0.5448006999999999	1.0482168	0.7049582	0.12383799999999998	0.0162034	5.9257941	332.6797534	2.4241756	12.020778	19.2088722	0.1032233	1.302209	131.2423246	0.0142348	1.4609397999999998	17.370757599999997	0.5244094	2.1053189999999997	141.4017568	0.06631659999999999	2.253117	2.8550367	0.764229	2.5646459999999998	0.14828380000000002	32.1661932	9.490024	3.0092782	4.40433	12.5161815
Phoenicibacter	0.3464025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1575455	1.0893245	0.0	0.0	0.188867	0.0	0.0	0.0	0.0	0.0	0.0	2.0585940000000003	0.0	0.0	0.334154	0.0	0.155058	0.0	0.0	0.0	0.0	0.287728	0.0	0.0	0.0	0.0	0.0	0.0	0.1658375	0.164179	0.155887	0.0	0.3230615	0.0
Desulfovibrio	4.506956113300492	1.2950471231527099	7.401785451970444	0.10728809852216749	0.00015527586206896552	5.247279722906406	2.317777461822659	1.2882466169950737	4.330803024630544	0.0042751428571428576	2.3071269310344835	1.9811076157635477	0.014291699507389163	0.0028521625615763545	3.7677798374384235	0.014658704433497536	1.351768990147783	0.6077739470443351	0.003830275862068966	13.76927031034483	0.004611266009852216	5.803813192118225	0.9138026046798029	0.04301991748768473	0.8402248509852218	0.0017584433497536947	0.0817052118226601	0.011694423645320196	2.6254555467980296	0.00039739408866995075	0.01217490147783251	0.004757522167487685	0.00016284729064039408	0.021299128078817734	0.0007022758620689655	0.7882267931034485	0.006373837438423646	0.0025738866995073896	0.016484236453201972	0.008893822660098524	0.0022954088669950743	0.005239266009852217	0.00016284729064039408	0.10434425492610837	2.4614545960591134	0.0005770591133004926	0.2600744137931035	0.0006838965517241379	3.2235718374384223	0.0030293842364532025
Bacteroides	66.75041615539375	6.942230770364237	70.09703531170558	64.50960578548334	15.232985127353786	108.72382436991255	129.46687318016473	97.84201852151641	12.908398654602498	113.17490142916665	63.72407967660373	16.089856695388956	129.33004125112583	101.70939789586635	38.57540916497142	135.47323419433425	40.2727301205429	26.551782481265594	192.89950185003966	10.422593497331714	42.69550498978365	25.447060640285635	239.2014149685979	324.4461478628468	120.46132165777342	94.46489908254422	0.9517611372507306	37.55856061023013	18.86158259890855	55.00420345650906	16.230514387241207	572.7899563893793	38.755475522441564	125.76930342838101	25.428818228522854	88.07626015100094	23.626724341585522	173.5768585026123	185.53663399955093	83.89896798762858	28.111264442022087	15.452009579638228	37.391677008691794	73.9951354860788	142.81953285560328	7.337466094778198	4.080547471283888	15.462392065539907	92.79250241982753	111.84804415875041
Rubivirus	0.0	0.0	1.912068	1.479887	0.0	3.682883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.223573	0.345182	0.701591	0.0	0.0	0.420954	0.289991	0.0	0.0	0.525725	0.0	0.0	0.0	0.0	0.0	0.346118	0.0	0.279701	1.043032	0.0	0.0	0.0	0.0	0.0	0.747428	0.0	0.0	0.347989	0.518241	0.0	0.0	0.0	0.0	2.222637	0.0
Blautia	16.082862012629914	75.99201860241043	9.576906964793586	32.13223238007371	7.525236963303964	2.4320513851536156	1.9627129730565724	11.3952736262382	5.059168118776137	3.41169083285987	50.11193954999018	12.304204416626487	6.1028307887719375	13.121487045935293	18.924688901765098	9.988651748459533	44.06959559103784	17.194354552399584	22.782088828860037	38.89672276212931	3.7313404811265904	4.370068090799555	18.403361080943185	1.4186615238237652	44.09244935398539	3.2499039859761787	2.0871471270676616	15.900226461764616	7.515251911050202	50.54523941377918	3.5912121676337887	2.517665783720907	23.369549755348324	30.739422155484686	15.329154576771337	21.214552789032712	49.13179089329666	4.069967111444439	19.259619701893772	25.03899317757563	13.265122900305755	6.256606366961502	7.6200163679055475	12.917064832740033	32.28550562457924	19.217079231597488	28.20029289848802	3.059984166057372	5.957869792527789	29.384845793301285
Bc431virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.867818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.567529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sodalis	0.0	14.354613250000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Orthopoxvirus	211.425587	0.336134	15.255716000000001	0.0	2.402941	5.284454	2.997057	11.703363	416.807465	0.8182900000000001	229.702339	24.349579	5.404148	0.334453	0.754621	0.225885	11.0479	26.52371	63.059559	5.705463	0.982772	1.6635419999999999	1.063024	0.304202	0.373235	2.407142	366.448629	2.13361	18.777308	37.495982	0.0	1.406302	265.392377	0.0	2.578572	5.668906	0.670588	2.234031	309.335858	0.747049	3.042016	0.637395	0.836976	3.186975	0.0	1.804623	18.936129	6.531517	6.907146	4.040687
Iltovirus	3.202252857142857	0.0	1.030508	0.006992571428571429	0.6869557142857142	0.014655285714285714	0.3559055714285714	1.5807958571428569	17.377778	0.002129857142857143	53.57856357142857	1.1507825714285715	8.482245714285714	0.05515185714285714	0.13365428571428573	0.01699157142857143	1.5763548571428572	3.808315714285714	13.914529285714286	1.6465252857142858	0.23548199999999997	0.8543111428571428	0.18098885714285712	0.0	0.0	0.29578228571428566	80.49748771428571	1.0432294285714285	1.887264571428571	1.5662781428571428	0.0018098571428571428	0.445744	75.79664257142856	0.0	0.15235614285714286	18.177788857142858	0.14328385714285716	0.807014	1.0526362857142857	0.010892285714285714	0.09800142857142857	0.3260224285714286	0.11830971428571428	1.387223	0.004315	0.6602455714285715	0.090268	3.6410575714285716	0.18273257142857144	0.14443071428571427
Kp34virus	0.024251333333333333	0.0	0.0	0.0	0.15094225	0.0	0.0	0.0	0.0	0.0	0.09819975	0.0	0.0	0.0	0.0	0.046545666666666666	0.0	0.22998675000000002	0.03829	0.337347	0.0	0.014662	0.10612350000000001	0.0	0.0	0.0	143.91573075	0.0	0.0495345	0.0	0.0	0.0194175	0.0	0.0	0.0	0.00767775	0.0	0.26912025	0.0	0.0	0.0	0.0	0.01778275	60.68981766666667	0.0	25.929108499999998	0.0	0.005883333333333333	0.0	0.0
N15virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.926662	0.0	0.0	0.0	0.0
Bifidobacterium	6.243404844027705	0.048116230727532294	3.250222275087899	0.40912616647076105	130.00146766315115	1.4417161975284525	17.752733992440472	8.632732937640249	0.05944010884339152	1.969698614039263	37.78989098515587	11.019807510133525	1.4759776956959882	7.814122054174149	100.26183522091654	16.13970328228968	10.19306353293625	4.611514430058678	1.8774382825058407	6.285549268166665	8.693752423866098	0.5743254479316485	6.576190477133585	64.91198898572847	0.5188554721775567	114.38013069437473	1.8008358836133884	26.039008663152526	70.59375536542896	0.49776719727350976	0.8055994813187866	99.3429841413606	5.073963943820308	2.4474789268573063	41.49688081472928	0.4703869420252935	24.503116418922772	19.1395725663802	1.0799255362054363	5.720039426858171	31.46071494951918	37.713235662419265	17.228644462971065	0.4208481513391391	2.583071056117953	41.89098710051144	2.5486638439875815	28.27169394789992	12.688255787307112	51.861152764641524
Kp36virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9431145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061936	0.0	0.0	13.669119916666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metapneumovirus	0.976515	0.7818	0.97554	0.0	0.760274	0.195695	0.586106	0.372798	0.170254	0.0	0.180039	0.0	0.0	0.195695	5.057728	1.167319	0.187867	0.195695	0.0	0.0	0.0	0.391389	0.78278	0.0	0.195695	0.195695	0.0	0.895304	1.135028	1.126222	0.391389	0.0	0.920744	0.0	0.0	2.334638	0.782779	0.187867	0.0	1.551861	0.186888	0.195695	0.0	0.978473	0.580235	0.585128	3.318983	0.195695	0.195695	0.0
Kp15virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1988065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.669799	0.0	0.0	0.0	0.0
Parapoxvirus	0.0	0.0	0.0	0.0	0.713759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.244472	0.0	0.0	0.0	0.234644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.835335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Molluscipoxvirus	2.154151	0.0	0.301976	9.576286	1.727272	3.588934	0.0	0.0	0.30751	0.0	0.0	2.05929	0.0	0.0	0.0	12.207905	0.254545	1.900394	0.0	2.82767	3.354941	4.014225	0.0	0.0	0.563636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.274308	0.0	0.0	0.0	0.0	0.0	0.135968	0.0	0.0	0.158103	0.158103	0.0	0.0	0.0	0.0	0.0	0.612649	0.0
Mogibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.594772	0.509805	0.0	0.0	0.0	0.632353	0.0	15.513072	0.0	0.0	0.0	0.0	0.0	0.0	0.326797	0.326797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.437915	0.0	0.0	0.0	0.0	0.0	20.947717	1.222223	5.491831	24.150334	0.0	31.764716	0.0	0.0
Anaerostipes	1.0835093579858384	20.386795145554657	1.1049351888276957	3.231209024390241	1.465023271439813	0.3913055995279307	0.06750005586152638	12.986178372147913	0.573134788355626	0.42207976789929136	0.6665377678992918	0.5424067018095988	2.1469186357199046	10.639766937844223	6.550076041699448	2.793993487018098	1.4671632533438241	1.1253945059008643	4.9321288158929875	0.9242496947285611	0.39777472856018886	4.775168016522427	21.955171921321774	4.46999349252557	4.353020630212424	1.5879180896931546	1.1203395043273012	8.550085423288749	9.587616103068461	0.25314738080251775	0.3573201156569627	1.4141587828481503	2.292939795436664	0.8471442415420927	12.003936283241542	0.4549380039339101	7.48028716601102	4.929133970102285	0.2920747175452401	5.7514225767112395	4.645066936270653	1.32788951140834	14.827408112509843	0.20596358615263555	2.646322520849722	28.364607404405973	2.8550594744295776	23.763538373721477	1.2864481778127475	0.4281240385523211
Tg1virus	0.0	0.205472	17.524284	0.0	0.111669	14.986606	0.0	0.0	0.0	0.0	0.0	365.529782	0.0	0.0	0.0	87.452267	0.111669	0.0	0.0	34.974872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.335009	0.0	0.738135	0.0	0.111669	0.0	56.844805	0.0	0.0	12.532105	0.0	0.0	0.0	0.0	0.0	8.763825	0.0
Desulfomicrobium	0.0	2.268918	32.569266	0.0	0.0	44.243292	0.905705	0.0	12.933643	0.0	2.214202	0.0	0.0	0.0	0.0	0.0	0.0	0.121071	0.0	0.232829	0.0	5.924331	0.0	9.615833	12.229337	0.0	0.0	0.0	10.16764	0.0	0.0	0.0	0.0	0.0	0.0	3.591385	0.0	0.0	0.46333	0.698487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mageeibacillus	0.0	0.0	0.0	0.0	0.04156233333333333	0.0	0.0	0.0	0.0	0.041771	10.276003	0.0	0.07490633333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07153066666666667	0.0	0.0	0.0	0.0	0.0	0.18820800000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037385	0.149813	0.0	0.0	0.0	0.0	0.0	0.888436	0.0	0.0	0.03822066666666667	6.562980666666667	0.0	0.11222866666666668	0.0
Secunda5virus	0.0	0.022536	0.7387710000000001	1.127979	0.0	2.118143	0.327088	0.7445474999999999	0.0885725	0.0	0.0	0.1009005	2.572044	0.0	0.6086590000000001	4.193875	0.515726	0.3048235	0.0	0.0224215	0.814284	1.670499	0.0	0.0	1.9651225	0.0	0.0	0.0	8.422803	0.15236149999999998	0.07836699999999999	0.0551045	0.22222	1.6605794999999999	0.0	0.0	0.0	0.9304250000000001	4.642892	0.6627609999999999	0.0445065	0.078479	0.0	1.259013	0.0	0.0	0.044843	0.0	0.564877	0.0
Hepacivirus	0.0	0.350262	0.0	0.0	0.0	0.0	0.0	0.125219	0.0	0.175131	0.0	0.0	0.175131	0.0	1.395796	0.0	0.0	0.175131	0.0	0.0	0.0	0.350263	0.0	0.0	0.0	1.342383	0.0	0.175131	0.175131	0.175131	0.175131	0.0	0.0	0.175131	0.0	0.0	0.0	13.877404	0.0	0.0	1.178632	0.0	0.0	0.0	0.175131	0.522767	0.350263	0.0	0.0	0.14711
P2virus	276.66866999772725	1.5306821969696969	0.6426855908369409	0.056674218181818184	3.9041651436507934	1.4943653191558444	1.0898035387445888	23.302453692532467	799.0903248276334	1.929485634271284	52.431823147582975	57.86772971984127	5.086280117099568	0.9671474706349206	2.5574603748556997	0.03430618722943723	3.077953650505051	25.306595857215004	72.06696238286435	8.372278364718614	4.893185014790764	18.7927673995671	1.7751711960317458	0.2019968146103896	0.12571152359307358	1.9226191805555557	247.244167848088	0.9088338330447332	16.274174201767675	13.612498847222222	0.04958071608946609	1.727495757142857	155.89118740750362	0.0603922306998557	3.399431606313132	13.364546142857144	3.6895150568181814	3.6445591974386726	56.303200313383826	0.7995455533549782	3.6492308116883114	1.4779893157647908	1.1290177372294374	4.976270692676768	0.18863206406926408	15.028590212626264	24.390672037987017	5.180077103354978	10.2382672518759	3.0112590992063493
Inovirus	24.33552057142857	0.007493857142857142	0.8614142857142858	0.0	0.5467244285714286	0.4038272857142857	0.5553221428571428	19.554943142857145	10.169387285714285	0.2190342857142857	105.16901071428572	15.910647285714287	25.642488000000004	0.07491071428571429	1.0144137142857141	0.050793285714285714	4.737070714285714	5.325207714285713	13.951763	2.372907857142857	0.5771582857142857	2.303917714285714	0.2418667142857143	0.2945165714285714	0.05664528571428572	3.395172857142857	141.65018385714285	2.0007685714285715	9.373192999999999	0.11875642857142857	0.0	0.5346611428571428	0.0	0.009968000000000001	0.045336428571428576	8.064469285714285	0.33080885714285707	0.4619478571428571	289.91155385714285	0.17531628571428573	0.13073457142857142	0.25663585714285714	0.08832899999999999	0.6483297142857143	0.04196071428571429	3.8041515714285707	36.959677285714285	2.6482657142857144	1.5638954285714288	5.811489857142858
Betaentomopoxvirus	0.766726	0.496201	0.0	0.354103	0.1423505	0.0	0.0	0.601064	0.0	0.0	0.0	0.037994	0.2887535	0.7079535	0.0	0.849291	0.1519755	0.0	0.0	0.25076	0.252533	0.241388	0.0	0.0	0.048632	0.0	0.0	0.0	0.4556735	0.0	0.047619	0.0714285	0.0	0.202634	0.0	0.200861	1.0671235	0.0	0.71753	4.502867999999999	0.0	0.2527865	0.0	0.0506585	0.0	2.351316	0.0	4.237084	0.250253	0.0
Ictalurivirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.319785	0.0	0.0	0.0	0.006837	0.126423	0.0	0.119278	0.0	12.47212	3.488088	1.203787	0.00653	0.0	0.0	0.080784	0.0	0.0	0.0	0.0	0.0	0.0	0.005025	0.0	0.0	0.0	0.0	0.062699	0.0	0.0	0.0	0.0	0.005162	0.535161	0.215753	0.0	2.273802	0.0	0.0	0.0	0.528632	0.005538	0.0
Turicibacter	0.004810962962962963	0.0	0.09536577777777777	0.0	0.0	1.4908485185185187	0.0	0.0	0.0	0.0	0.0	0.009876555555555555	0.26812314814814814	0.0	0.03549925925925926	0.017512296296296297	0.08604844444444444	0.4587507407407408	0.0	0.20053681481481483	0.0	0.0	0.004934962962962963	0.0	0.013199740740740741	0.0	0.011502185185185185	0.23522692592592592	0.07276855555555556	0.37471166666666667	0.0	0.0	0.0	0.0	0.0	0.009805851851851852	0.0	0.0	0.0	0.013665518518518518	0.10293074074074074	0.2665391481481481	0.0	4.805704592592593	0.0	0.5214821111111111	0.047656888888888894	0.007583148148148149	0.0396381111111111	0.0
Prasinovirus	0.181984	0.0	0.181984	2.863515	1.233848	0.181984	0.0	0.0	2.317561	0.0	0.0	0.181984	1.401272	0.725205	0.727935	0.726114	0.461329	0.0	0.0	0.0	0.852594	3.554139	0.0	0.0	3.686984	0.545951	0.0	2.323023	0.726116	0.0	0.0	0.0	0.538672	0.363967	0.0	1.090082	2.359417	0.0	0.0	0.352138	0.0	0.181984	3.541404	0.363967	1.272976	0.0	0.0	0.0	0.323021	0.0
Cloacibacillus	0.252929	0.0	0.137836	6.022056	0.0	0.632667	0.0	0.0	0.0	0.261888	0.0	0.0	0.0	0.0	13.136458	0.0	0.0	0.529979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112336	0.0	2.178498	0.0	0.0	0.137836	0.0	0.0	0.0	1.506546	0.543763	0.827015	0.769126	1.061338	0.0	0.137836	0.413507	0.68918	0.137836	0.0	0.0	0.137836	0.0	0.275672	2.501724
Pa6virus	0.0	0.0	50.57385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.168876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.343059	0.0	0.0	186.89746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.574734	0.0	0.0	0.0	31.472143	0.0	149.023908	0.0	0.0	0.0	0.0	0.0	0.0
Phieco32virus	0.0	0.0	0.018362	0.0	0.0	0.0	0.0	0.0	26.016249	0.006289	13.414957	0.225475	0.018866	0.0	0.012577	0.0	0.012577	0.0	0.0	0.613804	0.0	0.0	0.149548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.202016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006289	0.0
