order	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Burkholderiales	0.0001126551215917465	0.7675936340579709	0.0	0.0	0.7649606448047166	0.006875880496192582	0.014615220369688037	0.00023850921149594693	8.438688282977156e-05	0.00042973839351510693	0.023837666666666663	0.0010793971997052321	0.0007866720707442889	0.0	0.0008498275607958732	0.00018608548268238763	0.004531175233357897	0.006619612718005404	0.0008256838614591009	0.027897089904200433	0.0	0.07112258317980842	0.002865245394252027	0.013819787644313436	0.2881085401621229	0.14572047310243172	0.2744616022168999	2.8473549571358405	0.03790860528739867	1.4448898865143718	0.5815501775976414	0.0	0.0002495497420781135	0.00028303316138540897	0.45633869638909397	0.0025261908621960214	0.04994731466470153	1.4253400596904937	0.3640327538688286	0.0006456425939572587	0.0	0.003151484156226971	0.00026788430361090646	0.0013524767870302136	0.0008996698599852615	0.017029296978629326	0.0	0.0031341908621960223	0.0	6.1796637931098
Eggerthellales	1.1036978034577798	0.558069155585469	1.0586464405895493	1.60103976036793	1.3233701229992725	2.7704870834874686	1.3496817417439828	0.16126090481834893	0.5331642396017849	0.4073931127526	2.7397784400078233	0.19887803135294246	2.0189947039275333	0.599397589216433	2.3064369964587965	0.45632416281441684	0.921842194215436	0.9988481537533622	0.5218759777774923	0.3750808982420872	9.264938176092786	0.056719055706393934	9.772999911574722	0.6545725650680148	4.259383559318627	1.8267187576234603	2.192573741309567	1.3299709935415822	1.960854565087819	7.588088846875853	0.3078681061981619	0.7774666855224466	0.23919410051154502	1.847096828442813	2.983861394344745	18.78422453440521	1.9799630964710468	2.2013352652884137	7.83315948966929	1.702150272941685	0.011056626114910508	0.69867138048014	9.489168434004691	4.554333013913646	1.8116863904740446	2.947965022051323	0.25225847668379503	3.432761586650483	5.026729383872281	8.683924579467007
Selenomonadales	5.298799683870963	14.47913470064515	0.1518027651612903	0.010020757419354839	0.014011455483870967	0.03924905032258063	0.0036533277419354836	0.004465610322580646	8.23803627612903	0.018162314838709677	0.18529257806451593	118.8276609677419	203.86768497806452	0.009040790967741935	0.0005691045161290323	52.21931854709683	0.19373747483870962	90.96026714193563	0.8286439264516117	14.870266109677415	0.0024150296774193554	11.13375829290323	0.005455863225806452	0.011140490322580644	0.0003999574193548387	0.20353375354838724	0.0008047612903225807	3.072132581935483	2.8401987109677407	0.0051308812903225805	0.012512685161290326	0.0012832709677419356	0.010086090322580643	0.00098769935483871	0.022109070967741933	0.016310872258064515	75.5849197664516	6.308808282580646	35.65348568774195	52.58616660258063	0.0001657393548387097	5.91970441806452	0.0063788193548387105	3.053498865806454	0.00028396645161290324	12.207288323870964	0.0003364529032258065	0.008510260645161288	0.033052558709677424	0.01088321935483871
Caryophyllales	0.0043448125	0.0	0.0113899375	0.0	0.0368356875	0.0	0.0253510625	0.013054	0.0	0.0	0.0	0.0201605	0.0845018125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2658658125	0.0	0.00908	0.0	0.0	0.014450875	0.01609125	0.0048169375	0.0048169375	0.0	0.004792875	0.0	0.0	0.0146458125	0.0	0.0	0.0	2.1525067499999997	0.0	0.0	0.0	0.3450238125000001	0.0048169375	0.021197312500000003	0.00908	0.0	5.420525625000001	0.24812218749999998	0.0139430625	0.0
Mononegavirales	0.625	0.3125	0.0	0.582813	0.3125	0.0	3.059374	0.0	0.0	0.595313	13.470313	0.0	0.623437	0.0	1.873438	0.0	0.3125	0.259375	0.0	3.014065	0.0	0.0	0.625001	1.539063	0.0	0.625001	0.25	0.3125	1.851562	7.173438	0.303125	0.0	0.3125	0.0	1.835938	4.048441	0.620314	0.0	0.0	0.0	0.0	0.0	0.0	1.501564	0.0	1.871873	0.0	0.0	2.356252	0.0
Tissierellales	0.03492636763590392	0.03922056814159292	2.4382341716814135	0.004451630088495574	0.026762759292035407	0.4406152582806574	0.017152325663716817	3.7063379707964605	5.790807227054361	0.013271049557522126	2.247660392920354	0.010486021238938053	2.343701046017701	0.08493551504424779	0.005317116814159292	0.11536491630847029	0.019100545132743372	1.6947517006321107	0.21676705132743374	1.0027610973451329	0.043967668520859676	0.00648493628318584	0.2010488640960809	0.004297601769911505	4.379966185840708	1.5943050557522123	0.011928081415929206	9.993784604298359	0.08377490796460178	38.12663829013907	0.0047933380530973445	0.11110030973451325	0.1763158336283184	0.00844197168141593	0.015268495575221242	0.09507246194690268	5.22657402123894	0.06553791327433628	0.4227016490518333	0.02366026902654867	0.8817788982300885	0.2578340309734513	0.15344092831858408	29.74038233843236	0.1980635646017699	0.1491091053097346	0.140135	0.03857002123893806	0.1297887185840709	1.3369527486725663
Laurasiatheria	0.0	0.0	0.0	0.0	0.0	1.1651995	0.0	0.0	0.0	0.0	0.0	0.09803925	0.0	0.32348525	0.0	0.0	0.0	0.0	0.1420265	0.0	0.0	0.0	0.58447925	0.0	0.0	0.1203465	0.0	0.59606625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08237225	0.23823149999999998	0.0	0.0	0.39573325000000004	0.0	0.0	0.0	0.16158224999999998	0.0	0.0	0.0	3.8077449999999997
Synergistales	0.0011399566326530611	0.006856326530612245	0.4098194566326532	0.004506649234693878	0.06241975637755103	0.008739016581632652	0.0074183750000000005	0.00017132397959183674	0.00016331760204081632	0.43314780994897994	0.0011211747448979592	0.024967469387755088	0.1493837742346939	0.004074165816326531	0.00609998086734694	0.0	0.04148895535714286	0.017321900510204078	0.20190520790816327	0.4533290918367347	0.004536244897959183	0.052845312499999963	0.0018465752551020409	0.15215183163265306	1.825965316326533	0.1458780663265306	0.0030410012755102043	0.5507416760204081	0.02544985331632653	0.018328186224489798	0.018130022959183676	0.16573561096938774	0.0006274719387755102	0.0023619323979591836	0.2988839056122449	0.13001623086734693	0.045425471938775525	0.11792129846938781	1.9117214987244904	0.17632547704081636	0.00029335076530612246	0.09228887627551022	2.8170509056122452	0.12345409566326532	1.7831031237244912	0.19562476020408182	0.0	0.00218505612244898	0.0007696836734693877	2.8411550063775515
Actinomycetales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Caudovirales	186.80105304860064	544.6516000786371	378.1969069090587	89.93891841611511	452.8881887714268	320.60254197770996	245.10325243619104	2547.906298770421	147.2128906866297	482.0707584512572	355.7775959226108	329.50943460386964	506.3962651890318	82.16817501214935	244.81488691002767	419.55833185767506	6208.796946941851	282.3266125585081	143.79484386351163	186.20490239708533	391.83239561569246	224.59378042099223	2244.0425488127185	137.15096393547628	2803.393993522104	232.37361740497485	755.2835016095972	309.10741266513475	661.2087713123245	379.5618945198181	107.04507931061494	135.38294306120477	17.47990652253923	3047.0496700053945	505.46968614947633	249.23851320780983	401.15648417924115	247.65092771478714	512.1189141628909	345.86756132352355	466.6042576951893	251.5136341965071	293.10685636801645	722.8558802911245	234.3404019634949	4097.350168494186	329.6910038406203	331.91197404682623	896.1243532339528	781.2719166064446
Spirurida	0.246002	0.0	0.0	0.0	1.95572	0.492004	0.0	0.0	0.0	0.0	0.145141	0.0	0.0	0.0	0.0	0.0	0.492004	2.816726	0.0	0.0	0.0	0.246003	0.246002	85.560859	0.0	0.220172	0.0	0.463714	0.0	0.0	1.437886	2.643296	503.766749	0.0	0.246002	3.180808	1.460025	0.738009	0.0	0.0	0.246002	0.246002	0.0	3.558425	7.003691	0.0	0.0	0.0	0.735547	0.473555
Trichomonadida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rosales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionibacteriales	0.0	0.0	0.0	0.0	0.286201	0.0	0.0	1.684837	0.0	0.0	0.0	3.603069	0.681431	0.0	0.0	0.0	0.0	2.798978	0.0	0.340715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.759795	0.0	0.0	0.0	0.0	0.340715	0.339012	0.0	0.325383	0.0	0.0	0.340715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.366972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.891749
Picornavirales	0.0	0.0	0.0	0.0	0.750938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.250313	0.0	0.0	0.250313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
