genus	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Corynebacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.366972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.891749
Phifelvirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.320373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52021	0.0	0.0	15.566293	0.0	0.219058	0.0	0.098576	0.0	0.107886	0.0	0.708974	0.0	0.080841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.080841	12.482481	0.0
Enterobacter	0.008472807692307693	0.32722394945054945	0.01519557472527473	0.0006828956043956043	0.07319274725274726	0.062440924175824176	0.001563810989010989	20.327792279120878	0.0019206747252747253	0.21931155604395605	0.0004930076923076924	0.0172127956043956	0.007539916483516484	0.03833989999999999	0.0008778417582417583	4.5393308549450575	0.024114247252747256	0.6227798791208794	4.178351648351649e-05	0.0013441175824175826	0.017087832967032965	0.002065640659340659	0.03038101758241758	0.5736369615384616	0.2510650120879121	0.01989945164835165	0.0087068989010989	0.010482272527472528	0.0032863307692307703	0.21621605824175824	0.0002144791208791209	0.0001454241758241758	7.37683631978022	0.046048873626373624	0.0	0.0024772923076923077	1.5275838780219781	0.05590576813186818	0.008055571428571428	0.008577931868131867	14.518842832967028	0.21527451868131858	0.00035120769230769227	0.0026669439560439564	0.0003601615384615385	0.013403017582417586	0.024665050549450566	0.004059587912087913	0.021789531868131883	0.0015955274725274725
Agatevirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.176244	0.0	0.0	0.0	0.0	0.353893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Proteiniphilum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T1virus	0.0	0.087578	0.26765	0.0	0.0	0.175603	0.0	0.785076	0.0	0.087131	0.0	0.0	0.0	0.0	0.0	3.747988	0.0	1.561663	0.0	0.0	0.163093	0.0	0.0	1.012511	0.268097	0.264522	0.160411	0.0	0.0	0.0	0.0	0.0	0.407507	4.202858	0.0	0.0	4.65639	0.267203	0.0	0.0	24.8092	0.685882	0.0	0.0	0.0	0.0	0.0	0.17605	0.175603	0.0
Mogibacterium	0.0	0.0	0.194135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.318505	0.202224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.838222	0.0	0.0	0.40445	0.202224	0.191102	0.0	0.404449	0.202224	0.0	0.0	0.60364	0.200202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.202224	0.202224	0.0	0.0	0.202224
Adlercreutzia	0.0003986540880503145	0.40941342264151004	0.09737801257861635	0.0008973459119496856	0.15134836226415094	0.15720381886792462	0.0001764477987421384	0.0007150503144654089	0.0	0.0002519987421383648	0.0016199169811320756	0.09765892075471704	1.0560793308176104	0.16519340754716988	1.5864330415094348	0.0003239987421383648	0.3804675735849055	0.49543660880503176	0.10345811194968547	0.0007018654088050315	0.0011019446540880503	0.005984454088050316	2.9813583660377327	0.38863606792452815	0.0013600830188679246	0.008438523270440252	0.7942456955974844	0.20295671194968556	0.10739704528301888	1.099859186163522	0.17232579496855333	0.0002575081761006289	0.005777981132075473	0.00266917610062893	1.8772903496855342	0.006668300628930819	0.0005826981132075472	0.1555422465408804	2.6100596238993723	0.033156164779874195	0.0007222062893081761	0.45486442389937076	0.0005534125786163522	0.03641960251572327	0.0005480779874213837	0.7585746440251572	0.0011452704402515723	0.9149173748427669	0.002896534591194969	2.4479210641509423
Vp5virus	0.0	0.324583	0.192267	0.0	0.0	0.0	0.0	0.0	0.112096	0.0	0.0	0.212487	0.210358	0.0	0.738914	0.0	0.056758	0.0	0.0	0.0	0.0	0.0	0.0	0.675062	0.0	0.0	0.0	0.283788	0.070947	0.934728	0.719759	0.0	0.547712	0.0	1.246187	0.0	0.458673	1.711954	0.0	0.272082	0.0	0.25541	0.0	0.0	2.161051	0.070947	66.572535	0.0	0.068109	0.212841
Actinomyces	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecalitalea	3.1048840833333333	0.5691221666666667	3.307738	1.9069659166666666	2.873104	1.5327910000000002	0.49276400000000004	0.565595	0.34645708333333336	1.4838229166666668	5.829130500000001	0.9416138333333334	21.503529666666665	2.661699	7.379539	6.643449416666667	0.18374908333333337	1.7179345833333333	4.515510833333333	0.35155700000000006	3.1725953333333337	1.5924239166666665	11.609365250000002	1.916880083333333	1.1731512499999999	3.783175	1.4843302500000002	10.036221083333334	4.280674916666666	18.419973333333335	0.3917184166666667	0.3127090833333333	0.29706308333333337	1.5998910833333333	8.350899	10.24175075	6.570897583333334	2.00855475	3.3130919999999997	1.5667809166666666	2.3489796666666667	2.2828621666666664	3.785742166666667	3.899887833333333	1.2162650833333333	0.9275623333333334	0.8850953333333335	0.9709574999999999	11.109751000000001	1.9067733333333334
Kluyvera	0.0	2.226167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.104223	0.0	0.0	0.0	9.162805	0.0	0.0	0.0	0.0	6.375342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.523161	0.0	0.0	0.0	0.0	0.13624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Odoribacter	0.013808022756005059	0.6305992876106189	0.10090147281921619	0.9150487793931721	2.395304876106195	0.04792198798988623	0.5328684747155493	0.006185386219974717	0.023973418457648544	0.01223221554993679	0.06639033375474085	1.6212257433628303	0.5190924538558789	0.16752392161820492	0.2881643274336283	0.05555133501896332	0.04902570606826796	0.8749737073324901	0.017980219342604298	0.21661974083438684	0.2787085031605563	0.06382743678887486	0.014156972187104927	0.1377229127686473	0.2427729374209861	0.19938289633375464	0.2578491112515808	0.6073022060682691	0.3359420233881156	0.07817719848293299	0.4905551706700379	0.12615036536030344	0.12449155689001268	0.5351861327433624	0.6401540290771184	0.016159544879898867	0.43026047471554996	0.826423726295827	0.37860171871049236	0.3249149323640962	0.04416414285714286	0.6013924879898864	4.0762055828065735	0.1670886112515801	0.1599634412136536	0.007851406447534766	0.017503924146649804	0.16340937484197213	0.003690843868520859	1.7543423546144084
Se1virus	0.0	2.5617185	7.339885	3.8598139999999996	0.5626415	0.620658	0.013692	0.0	13.631529	1.99014	5.4494865	1.580984	45.847189	1.3188145	0.393657	4.64444	0.8056045000000001	4.313536	0.0410755	3.728858	1.278022	5.159019	4.462421	2.354214	37.072731	1.6329835	0.042565	5.797531	0.19409700000000002	10.8865625	3.679696	5.539656	0.0	0.0	1.660755	0.6149965	9.9918405	0.0	0.0424945	3.705644	0.011138	0.084279	0.0	0.040437	1.2580895	0.046493	104.72637449999999	0.0839955	0.77114	4.8110925
Inovirus	0.017741	6.2552089	0.1331792	0.0026103000000000003	0.11388880000000001	0.0744615	3.4429538	58.0334931	0.2036518	0.3767515	0.5065947	0.1188525	1.4055434	0.1455711	0.007725	14.0095821	0.0104166	0.9346391	0.009805900000000001	0.018013099999999997	0.332067	0.4334839	2.1445584	0.006969500000000001	1.3503253000000002	0.2387924	6.936342400000001	0.7395148	1.9833082999999998	6.1979273	0.0263705	1.6370245	0.033505099999999996	0.1255247	0.017287900000000002	0.0296954	8.664366999999999	0.006099499999999999	1.2345935	1.8114965	2.1611034	0.22012949999999998	0.011915100000000001	0.33703209999999995	0.085004	42.500735500000005	0.1410423	2.9686567	0.42624110000000004	4.629598499999999
Pocjvirus	0.5503422727272728	5.547922922077921	0.06450227272727273	0.0	0.0810287012987013	0.03166327272727273	0.9092086363636365	14.762848727272727	0.7938361948051947	1.5878297272727273	0.4402209090909091	0.16408036363636364	0.5411476623376623	0.014267727272727272	0.038403181818181815	0.372771	53.805972545454544	0.256364974025974	0.013216714285714286	0.012163818181818182	0.5721721948051948	0.014331636363636364	0.633513	0.0	7.03042009090909	2.6338743636363637	0.4868513636363636	0.06610710389610389	0.21771237662337664	0.4733339610389611	0.0	0.3414037272727273	0.0	14.01640772727273	0.0	0.0560630909090909	1.604831	0.2727197662337662	2.1121123246753246	0.3107935194805195	2.22565525974026	0.13771063636363637	0.1396749090909091	1.5238244545454547	0.07472609090909091	36.99559881818181	0.1258651038961039	0.8685131948051947	8.693949337662339	6.3445324025974035
Murdochiella	0.0	0.0	0.74074	0.0	0.0	0.255428	0.0	0.0	1.277138	0.0	0.754789	0.0	0.0	0.0	0.0	0.0	0.0	0.996169	0.0	0.0	0.0	0.0	0.0	0.0	3.292469	0.0	0.0	2.238824	0.0	10.268199	0.0	0.0	0.0	0.0	0.0	0.0	0.510855	0.0	0.255428	0.0	0.0	0.0	0.0	2.720305	0.0	0.0	0.0	0.0	0.0	0.0
Serratia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Orthohepadnavirus	0.0	0.0	0.0	0.0	0.338779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.170249	0.161651	0.0	0.0	0.0	0.158212	0.644025	0.16509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spn3virus	0.0	0.114336	2.70468	0.268339	0.216276	0.0	0.204463	0.0	0.029167	0.076856	0.0	0.058043	0.058043	0.0	0.735745	0.0	0.151816	0.078022	0.13344	0.0	0.0	0.596471	0.178503	0.161441	1.822081	0.533323	0.123086	0.200379	0.027855	10.859123	0.0	0.366341	0.0	0.029167	2.200525	0.0	0.107044	0.0	2.117694	0.483886	0.029167	0.0	3.167855	0.084293	1.654659	0.0	0.0	0.029167	0.0	4.070729
Rb49virus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.227266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharomyces	0.8566102727272727	0.002963636363636363	0.17334281818181815	0.002948818181818182	0.4736650000000001	4.702310818181818	0.0	0.057373	0.0	11.607073818181819	0.008476	0.039892727272727274	0.039072909090909096	0.03729290909090909	0.05102490909090909	0.1526442727272727	0.0	0.002682090909090909	0.0	0.0	0.020167454545454547	0.7225301818181818	0.14707563636363635	0.002963636363636363	0.029971636363636363	0.005867999999999999	0.09225281818181817	0.09179063636363637	7.453565272727272	0.0	0.02115490909090909	0.0	0.005897636363636364	0.006475545454545455	0.05147927272727273	0.002963636363636363	0.17073536363636363	0.04160381818181818	0.007927727272727274	0.03131190909090909	0.024658454545454546	0.04441727272727273	0.07013263636363636	0.03424590909090909	0.0	0.2951487272727273	0.04526390909090909	0.0	1.5687999999999998	0.005793909090909091
Fusobacterium	0.0	0.0	0.0164594375	0.0	0.006209625	0.0447883125	0.0362706875	0.0	3.2073316875000004	0.0264035	2.6786224374999996	0.0	2.756976	0.0656	2.1508676875	0.006209625	0.0	0.80366025	0.3093701875	9.310192	0.0	0.07000825	0.0	0.01048875	0.5527782499999999	3.4369271874999994	0.0	2.5989155624999998	0.348108625	0.10701693749999999	0.005878875	0.2154401875	0.36493912500000003	0.0106881875	0.0331539375	0.006209625	1.3854503125	0.0	0.0	0.0	0.0	0.0	0.0	1.0347139374999998	0.005244375	0.007348625	0.03607375	0.0	0.015693875	0.1434494375
Sep1virus	2.568459	9.114694	0.286738	0.0	0.0	0.0	0.0	0.0	4.157701	0.0	0.0	64.351964	130.463069	0.0	0.0	32.932611	0.286738	38.233692	0.859498	8.110394	0.0	8.672399	0.0	0.0	0.0	0.0	0.0	2.389962	1.888888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.361973	3.87097	22.737634	22.262364	0.0	2.385662	0.0	2.287457	0.0	9.024374	0.0	0.0	0.286739	0.0
P1virus	0.0182184061498708	10.907136643996552	0.34967132406546086	0.07466208838070629	0.5341042545133506	0.39814412293712315	0.6819904773987941	190.06092925991385	0.5256869803359173	0.9978561503186909	0.5673532103531438	1.2691603262790698	0.9330835454694228	0.5321379635658915	0.17609046352282515	11.29882245548665	53.64838111974161	0.9615594769681309	0.02119131696813092	0.059627679181739876	1.7432602150215333	0.4491059502325581	46.20627922715762	0.17818757579672695	45.924994102093024	2.392675373023256	9.025117664651164	0.8136087793367786	4.50982651833764	1.3739070784840655	0.060585275193798444	0.6070835316537468	0.0036921085443583123	3.3914629145478035	0.025950701860465115	0.24439122103359173	7.5070909585615855	0.23473892540051677	1.5527293504737294	1.1247772575366064	11.139692869698532	0.7941942384323857	0.7739702762618432	0.9263196371920758	0.37029353366925066	16.389672563229972	0.6164437985701983	2.9197801227820843	3.155563852652886	10.349932863428078
Pepy6virus	70.40065	0.0	0.010193	0.043103	0.265489	0.761127	0.91063	0.0	0.916797	0.0	0.0	1.1388	0.0	0.114612	0.207879	0.010384	0.029843	1.414065	0.0	0.065821	0.0	0.005879	0.0	0.118733	1.184779	0.49452	0.235582	0.050899	0.525578	0.0	0.067035	0.0	0.149248	0.0	0.140141	0.297536	0.00639	0.063872	0.210116	0.054063	0.0	0.0	0.0	0.028469	0.434642	0.011822	0.0	0.018916	0.050005	0.0
Gordonvirus	7.039711	6.790262	22.96286	10.152557000000002	4.894855	26.478968	19.072639000000002	0.1219815	6.2561975	25.4691395	110.223361	13.176193000000001	47.217847	5.260552	11.913681	20.0508825	3.5748094999999998	41.961805000000005	8.6147585	64.350747	42.0557885	13.0662515	13.340242	52.5980915	44.290634000000004	13.82896	0.105342	3.3603229999999997	110.25018449999999	14.427538	10.838303	53.967186	4.683786	13.165298	3.7314195	15.685983	13.818812000000001	14.763484499999999	6.510905	141.244831	22.514619500000002	11.531690999999999	5.365954	1.4536229999999999	65.792196	0.0551385	33.2700605	94.35256799999999	2.995516	22.743864
Clostridium	3.1662410833333334	3.931145666666667	2.412512416666667	0.61905625	15.211262	0.5618292500000001	2.1195405000000003	0.7865705000000001	5.14470825	15.553621166666668	2.9908376666666667	10.932171499999999	4.435372	2.1132055	20.683039249999997	17.34855475	4.41779275	1.562453	1.3958495	3.3405275000000003	1.12052975	1.7074777499999998	7.401134249999999	13.238723333333333	2.4439290833333334	1.0129806666666665	1.8887205833333334	2.9759089999999997	39.94709191666666	20.717393	2.8854284999999997	2.2843305000000003	28.216334166666662	5.422197	42.228959499999995	14.87858	86.79356508333333	1.2885905000000002	1.2523012500000001	3.463668	0.18331275000000002	1.7950289999999998	4.85183225	15.097557749999998	3.3262495000000003	16.64684075	1.4405770000000002	1.30906975	24.8614275	7.0453165
Bacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ethanoligenens	0.0	0.0	4.520446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.150396	0.0	0.0	0.0	0.0	24.730871	0.0	14.236146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Moonvirus	0.82853625	0.01397675	0.08189925	0.05082125	0.01503175	2.408775	1.890942	0.16131725	0.026635	0.4609325	1.578545	0.00753475	0.79538825	0.03006325	0.022604	0.82093875	0.1803905	0.0992175	0.01506925	0.10914375	2.6451245	9.59824025	1.88274875	6.85495	3.6755777499999995	0.11843725	0.9270435	0.09785025	0.00753475	0.5606215	0.05225924999999999	2.56689575	0.0	0.39674400000000004	0.03691975	2.04359825	8.6129415	0.0905795	0.13633125000000001	0.62797625	13.294893	0.01190475	0.2415985	0.10440575	3.3426415	0.041502	0.01495625	0.3965565	0.327155	0.02961125
Eubacterium	1.116297170707908	54.14983863396539	54.64891198928791	1.4179156459534736	10.135923349452565	15.727809926205033	42.44783242307629	0.8142611276470918	46.41121220062148	32.970756498904855	2.201146959976647	31.203967847540326	41.43471464782432	6.185501246413297	33.34696325930567	0.7976995614424691	6.808215714092164	0.9335462323009173	0.910956058872273	33.08343107418614	2.226185486515907	0.23164096410805374	1.6655523025724213	28.98887382571899	2.496229397616098	22.274363194301515	8.40604536672462	6.114526555906035	20.550046003236307	6.27518860843356	14.97713103072104	0.9566473999189042	0.6874732555412189	4.546900294275749	10.06400980550308	2.713936374816644	10.877376813555093	31.835635718169453	11.803588026412866	2.57596591124732	0.21740205300736104	3.756016605218024	4.004493423556526	1.5852753091409175	14.61886856637996	2.8287768583201736	1.0214240222355457	5.686213808522659	95.45812328075039	6.747957365800734
Barnesiella	0.0089545	8.087651	1.8904971	0.2217204	12.0475824	6.968540299999999	4.5238447	0.0465072	9.6600667	0.4696675	20.703047599999998	0.5762438	15.0062378	1.8466472	3.0269064	0.0331933	0.2481951	10.6313608	0.8563593	0.0069855	0.21312709999999999	0.36542379999999997	0.12995779999999998	2.4204055	0.8845946	0.8905164000000001	1.1837320999999998	2.3345451	0.17294890000000002	2.6320674	4.8660235	1.066881	0.046882400000000005	4.2380916	0.6883272	0.0258791	10.4876666	2.9855530999999997	10.283358400000001	10.1097516	0.0093765	8.5651788	0.0806451	0.0093765	14.0377017	0.0093765	0.0093765	5.726348	0.0628516	6.6158565
Hypovirus	0.0	0.0	0.116307	0.0	1.601918	0.0	0.0	0.1830755	0.0	0.093901	0.0	0.109712	2.435254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075508	0.0	0.0	0.29709399999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.2821885	0.0	0.0968055	0.0968055	0.0	0.0	0.0	0.0	0.0	0.0	0.4796165	0.0	0.0	11.5750325	0.0
Chivirus	0.0	0.146574	0.0	0.0	12.486263	0.0	0.127519	0.0	0.146574	0.0	0.0	0.07292	0.073287	0.0	0.945035	0.0	0.0	0.914988	0.291316	0.0	0.0	0.072921	0.0	0.217296	0.285453	0.0	0.516673	0.073287	0.206669	0.553682	0.0	0.0	0.073287	0.487724	1.603517	0.0	0.628435	0.0	0.073287	0.058996	0.0	0.458409	0.073287	0.486625	0.0	0.0	0.0	0.0	0.286186	5.687798
Oryza	0.0	0.0	0.0	0.0	0.0	0.1472272	0.0	0.0	0.0	0.0	0.0	0.1437956	0.0729928	0.0	0.39648900000000004	0.069708	0.0	0.0	0.0	0.0	0.1347676	0.0	0.0	0.0	0.46644199999999997	0.0	0.2764932	0.0	0.0	0.0	0.0	0.0	0.0	2.5615436000000003	0.0	0.0	0.111559	0.131579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07262779999999999	0.0	0.6429926	0.350121
Faecalibacterium	24.567212232087215	5.062973858255452	5.063228300623051	2.2931271370716484	9.397872204049838	15.388183872274137	20.65008293925234	0.12973256386292834	17.466153663551392	8.019138316199374	0.14266281931464173	11.361049571651094	5.769689554517138	2.473529906542057	19.623260338006244	0.3011985669781932	1.573637704049844	14.08091947507788	0.9927240996884736	1.5257247632398752	0.9008471682242991	0.528366799065421	0.6044230965732088	7.104377992211839	1.6000188302180691	7.888385434579438	4.212657926791272	5.479530080996882	6.6889685482866055	12.17307960124611	6.378243440809968	0.48810013395638635	4.020999115264798	2.8115936370716508	20.44270849844236	4.865448347352024	8.928428496884734	7.722718468847345	5.34212637227414	1.0511839361370723	0.32830374766355136	3.050704336448599	0.8861343722741434	4.5217044875389405	15.097261850467298	2.8327237492211843	14.772760727414335	0.9405022476635518	1.7570171791277258	3.4697509719626134
Sextaecvirus	0.0	0.0	0.0	0.0	11.500367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164677	0.0	0.0	0.0	0.0	0.073046	0.0	8.891154	0.0	0.0	0.0	0.0	0.0	0.0	0.34076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bracovirus	0.0	0.0	0.0	0.0	2.846275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.500794	0.0	0.0	0.0	0.0	0.0	0.0	0.29477	0.0	0.316957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sfi21dt1virus	0.10591866666666667	0.034402	0.003162	0.0	0.014752666666666666	1.89809	0.009895333333333332	4.155798666666667	0.09920633333333334	6.097645666666666	0.0	0.0031303333333333335	0.0	0.302046	0.007376333333333333	0.09581766666666668	0.0	0.0	0.0	0.0	3.4106280000000004	0.044220666666666665	0.12998200000000001	0.0	0.06954866666666666	0.021280666666666666	0.007376333333333333	0.02839433333333333	0.036881333333333335	1.1081079999999999	0.022055	0.36636	0.0	15.903345000000002	0.10235233333333334	0.0	0.006749333333333333	0.0	0.12786933333333333	0.0	0.0	0.025127333333333335	0.5566306666666666	0.0	0.0	0.009486	0.003162	0.043476999999999995	0.033334333333333334	0.007339333333333333
Cytomegalovirus	13.140406924999999	33.248307749999995	26.977683349999992	9.241181049999998	18.7059823	25.746365874999995	23.306209875	107.95876827500001	16.080172849999997	21.222272625	13.459697075000003	28.051698899999998	17.391453249999998	7.521030674999999	27.595643549999995	14.984459925	144.56881510000002	10.040781724999999	3.438598075	4.431678525000001	10.3285468	3.042371275	45.16173715	9.040272124999998	240.115364175	14.313643	43.802909099999994	13.317599425000001	43.989726499999996	38.459728850000005	8.311776325	11.968636	7.8438219500000015	29.861786475	29.70417705	21.055382525	19.487264650000007	22.108713950000002	31.054442175000002	9.564010725	10.377684225000001	15.063484275	15.460118675	28.521469975000002	19.645709749999998	84.463323125	7.088207175000001	14.848093125000002	32.471256000000004	82.39473595000001
Yersinia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.991325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chlorovirus	10.680058	4.956934499999999	14.694183500000001	15.337731999999999	2.95749	12.899916999999999	12.62677	0.2137175	21.385907000000003	0.6196135	33.030842500000006	11.404875500000001	62.819612000000006	5.0089315	24.169685499999996	4.249572	17.67918	11.779593	2.504875	2.469621	13.531920999999999	7.366646500000001	4.064182	3.616779	64.109837	12.942760499999999	19.975212000000003	14.714523	108.43812199999999	24.958595000000003	5.8048415	12.369166	1.193516	34.025647	53.85243450000001	8.695927000000001	22.540309999999998	11.698597500000002	38.919002	2.724441	0.010246	3.3589355000000003	3.7804985	74.93261799999999	19.091283999999998	38.083836000000005	25.318118	4.478372000000001	0.908749	11.833512999999998
Morganella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7232295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9116495000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schizot4virus	12.453721466666668	33.3353808	17.27735883333333	2.1698367999999997	7.764950133333333	6.940483066666667	6.720815333333333	0.22323900000000002	0.136136	27.862695	33.08414353333334	0.0392624	12.892001700000002	3.7991927333333333	0.31027499999999997	3.5465837333333337	2.1244137	2.0459618666666666	0.25923739999999995	0.31937380000000004	51.79920553333333	1.0156741999999999	39.2710036	7.3496025666666664	25.121498266666663	3.0011845333333333	3.503025866666667	2.855723333333333	7.516530300000001	7.015810866666666	0.0366728	1.0640386666666668	0.108796	5.680308733333334	16.848146733333333	29.79590053333333	12.4796251	11.084853299999999	24.992209199999998	4.489937066666666	0.0771774	0.13502240000000001	35.5138242	65.68230393333334	0.9466088	7.995028	33.0203774	2.7644241666666667	14.5811524	1.1155633333333332
Betabaculovirus	0.061368	0.263441	1.591594	2.32157	25.537637	0.0	0.0	0.0	0.410862	0.0	1.676895	0.0	1.38478	0.061368	0.0	0.245474	0.0	0.0	0.103713	0.061368	1.307149	0.0	0.0	0.0	15.138697	0.18073	0.289967	0.342294	0.0	0.636699	0.183492	3.49126	0.0	5.694689	0.061368	2.207733	3.051242	0.0	0.360847	2.575637	0.0	0.0	0.349801	0.0	0.158637	0.0	0.0	1.109542	0.060755	0.0
Bacteroides	34.12801990024299	58.8466611852439	77.39237737791588	34.5499627295337	44.355149406813446	95.31447599980798	101.88824605758121	297.49684993958533	85.92588546517338	61.74110618896397	224.0637115470909	54.53455497547455	110.57766129669746	30.64659207232163	51.46054469027544	34.657151228505576	11.828425415237378	203.42866475369524	26.023231087784502	150.24308947333355	251.3045809828673	63.89120467476683	33.22151057612377	125.98063735805835	87.52775106220065	69.97977121287742	15.84887313359039	22.89718482664024	151.81938486558334	76.86006850103155	40.842026931036585	157.0739695398239	8.96640098230636	94.79774053919293	30.30967413409147	27.317790450792803	66.3062822848021	48.5343164991318	156.2006191658539	227.28681840131094	65.4288481926028	45.776423607693495	94.60743135830971	7.464973571300833	176.80756106986385	0.4796697205704752	40.63296060772253	215.39908236311808	10.81676836228005	212.75993846399203
