species	sample_00	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06	sample_07	sample_08	sample_09	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49
Erwinia phage phiEaH2	2.73342762962963	2.499611333333333	4.494308962962964	1.322148	7.110029777777778	3.9449710000000002	5.310217666666666	20.171101	5.969300518518519	5.893157259259258	13.675008925925924	3.0232976666666667	12.673323518518519	1.273282296296296	3.052367259259259	2.054794185185185	0.9458766666666665	6.658217962962964	1.6030450740740736	8.814470444444444	16.442416592592593	2.580249999999999	2.286496851851852	10.283245777777777	4.206296518518518	6.936984555555556	2.3255615185185183	1.7693814444444445	14.06088166666667	5.920331629629629	1.439601925925926	7.221076814814814	0.6802008148148148	11.204483888888888	1.8133282222222225	2.698647592592592	5.97050825925926	3.2818160000000005	7.914270555555555	11.033493222222221	2.6087255555555555	4.020081	3.8734072962962958	0.6227407407407406	7.697980296296295	0.5242292222222221	2.4415933333333335	5.335745518518519	9.183603518518519	4.739924111111112
Lactobacillus mucosae	0.00424554	0.16274878	0.0	0.0	0.0	0.0	0.0020310899999999997	0.03662220000000001	0.010137399999999998	0.00021408	0.029793140000000006	0.0	0.0	6.968e-05	0.0	0.0001115	9.523999999999999e-05	0.0	0.0	0.0	0.00010774000000000001	0.0	23.88457335	0.0	0.06712604999999999	0.0	3.84515279	0.0	8.983e-05	0.00703563	0.00038474999999999995	0.0	0.00038124999999999997	0.00905323	0.0	0.00012775	0.0	0.00047863999999999996	0.0	8.769000000000001e-05	0.00013842	0.005201840000000001	1.05875349	0.0005285099999999999	0.08283062	0.00135319	0.0	0.04460514000000001	0.008536850000000002	0.0009400599999999999
uncultured marine virus	1.048148534883721	1.065641976744186	0.20503997674418606	0.15220723255813956	1.0324763953488372	2.544746697674418	4.907222162790698	16.64997562790698	0.728903558139535	0.5057193720930232	1.5485239069767442	1.1318728604651165	3.258538488372093	0.5387461627906978	2.000856395348837	3.9967449069767444	0.7916036046511629	1.5031498604651161	0.1603485813953488	0.7241554186046512	2.0644626976744185	0.18585593023255817	3.7703130000000007	1.5270166511627907	0.7663881860465117	4.861181558139535	2.5945869767441865	0.5271191860465115	5.570628325581397	0.9905684883720932	0.5244428604651162	0.2967640930232558	0.1767853488372093	1.8867706511627906	2.7460892558139536	3.4975161162790704	1.5827553023255816	1.4606312325581394	1.7205504883720935	0.3985881627906977	0.3334842558139535	0.2501823023255814	0.7853410465116278	0.8986950930232559	3.972803069767442	47.392678930232556	2.333885558139535	0.6315164418604652	0.9267718604651164	1.2182385581395345
Murdochiella sp. Marseille-P2341	0.0	0.0	0.74074	0.0	0.0	0.255428	0.0	0.0	1.277138	0.0	0.754789	0.0	0.0	0.0	0.0	0.0	0.0	0.996169	0.0	0.0	0.0	0.0	0.0	0.0	3.292469	0.0	0.0	2.238824	0.0	10.268199	0.0	0.0	0.0	0.0	0.0	0.0	0.510855	0.0	0.255428	0.0	0.0	0.0	0.0	2.720305	0.0	0.0	0.0	0.0	0.0	0.0
Indivirus ILV1	0.690608	0.82097175	10.3011745	0.1754685	5.39910675	0.89401525	1.9904597499999999	0.03286	4.303738249999999	2.6255569999999997	9.542295	1.1468435000000001	1.2843650000000002	0.29373675	0.8884565	0.13926850000000002	0.11524325	44.105188749999996	0.55387575	0.00367975	1.5610325	2.6418410000000003	0.31601475	6.775879	0.4555705	0.40520924999999997	0.00581075	0.5728335	1.3738475	0.899241	0.59089625	4.67859375	0.20756875	1.3008804999999999	2.1388115	5.50425425	0.62452975	0.25912925	2.5577389999999998	23.893977	0.020849250000000003	1.39968775	0.885635	1.268721	3.6441175	0.012506	0.02458325	18.13836275	0.27392350000000004	3.86814475
Macropodid alphaherpesvirus 1	0.0	0.0	0.0	0.0	0.0	0.026183	0.0	0.0	0.0	0.0	0.0	40.163771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alistipes shahii	0.05060100539956803	3.287437166306703	12.121845988120947	0.41525390496760256	1.7902401274298048	0.008314627429805616	0.17784535745140395	0.0003628866090712743	0.29672261879049666	0.0026158002159827214	0.030937565874730014	1.3362904600431966	0.7315618412526996	0.005522218142548596	2.983482574514037	0.0014939546436285097	0.48038526457883335	3.9900753801295905	0.3342883358531318	0.007469371490280777	2.697673744060475	0.1408096447084233	0.04345750539956801	2.7430397667386632	0.16973265766738663	1.6464166609071273	0.7959343671706265	0.5696097796976237	0.32111865982721344	2.521661340172789	3.284505678185745	0.09615638120950325	0.26435912526997835	6.700955964362844	0.265488914686825	0.008328684665226783	0.6213968293736497	1.7310546371490307	3.4743294514038863	0.40734160583153295	0.01995218358531318	5.617680940604743	1.7363237958963282	1.896997874730019	0.49052074514038874	0.009533042116630672	0.009384069114470844	0.3881148056155505	0.01326600971922247	4.692140615550753
Shigella sonnei	0.0	3.7506755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.332046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8508725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4624665	0.0	0.0	0.0
Arthrobacter phage Caterpillar	1.171299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.630743	0.0	0.340329	0.0	0.0	0.0	0.0	0.0	1.882022	2.390807	0.093023	0.0	0.992057	0.661373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.955757	0.0	0.0	0.0	0.0	0.113443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Libanicoccus massiliensis	7.680903000000001	0.0	0.8808560000000001	0.24727233333333332	0.025793333333333335	0.0	0.0	0.060245	0.0	0.0	0.0	0.814712	0.036501	0.015196666666666666	0.13646266666666665	0.06956866666666667	0.0	0.7157396666666666	0.07272066666666667	0.0	0.453366	0.0	68.02355366666666	0.16621066666666667	1.5191396666666668	1.0115656666666666	3.3612516666666665	0.014738333333333332	8.639432666666666	0.479908	0.026811666666666668	0.0	0.0	0.482497	0.062982	0.8891083333333333	1.131535666666667	0.12331733333333333	2.550778	0.13187800000000002	0.0	1.9581133333333334	0.585512	1.3024496666666667	0.6089893333333333	0.3077826666666667	0.012242999999999999	1.1550993333333335	0.0	5.5292303333333335
Mimivirus terra2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.749591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163666	0.0
Faustovirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.188513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037419	0.0	0.0	0.0	0.0	0.0	0.0	31.014163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.315533	0.0	0.0	0.0	0.03479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fusobacterium mortiferum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.411043	0.0	0.0	0.0	2.122702	0.0	0.0	0.0	0.306748	5.742328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.306748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Heterocapsa circularisquama DNA virus 01	0.0	0.0	0.0	0.0	0.0	0.050327	0.0	0.0	0.0	0.0	0.0	166.495973	0.0	2.298439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hokovirus HKV1	0.0	0.180486	9.6720115	0.0	0.008903	20.6859555	0.06379850000000001	0.1510435	0.0	0.00655475	6.23926225	0.62539325	0.0	0.0961935	0.0	0.0	0.00688325	0.0	0.071225	0.0	0.008903	0.082656	0.01545775	0.0	0.0	0.00688325	0.0	10.0870295	0.008903	0.962674	0.2197125	0.0	0.0	0.0	14.7502545	0.01771725	0.0	0.0	0.008903	0.0	0.008903	8.688147	0.0086805	0.0	7.58490475	1.5530285	0.0	0.0211605	0.0267095	0.75220425
uncultured Mediterranean phage	1.9581353333333331	20.782994666666667	24.67177433333333	0.2943213333333333	4.462913	9.187379333333334	15.981151666666667	0.247066	9.087777333333333	0.7461793333333334	0.0	1.191579	1.1863943333333333	0.350589	10.451576666666666	0.35037599999999997	1.8267716666666667	0.4163346666666667	0.540344	16.901728333333335	0.6308263333333334	0.0	1.0098316666666667	6.383090666666667	0.25372666666666666	9.503785333333333	0.746369	1.8949236666666665	20.622551	2.3746186666666667	6.506912333333333	0.12686333333333333	0.35249199999999997	1.0853823333333334	2.031919333333333	0.8233426666666667	1.0913416666666667	11.580697666666666	5.173969666666667	0.317158	0.7548363333333333	1.173884	0.6336826666666667	0.09876533333333333	6.690246666666667	0.6055843333333334	1.4934993333333333	0.0	12.995869666666666	2.008643
Coprococcus sp. ART55/1	0.010435058122205663	0.047716290611028306	0.047199053651266754	0.010128163934426228	0.17768992995529068	0.034706247391952307	2.8899027779433664	0.01924937555886736	0.037340007451564836	0.021945309985096872	0.0011326035767511178	0.1945462295081967	0.3048804426229508	0.02092096125186289	56.067921630402374	0.08681908345752608	1.3034510849478396	0.011764488822652757	0.01883220268256334	0.029630199701937407	0.0035574083457526077	0.019704567809239938	0.030356132637853955	4.853983450074513	0.09903727272727268	0.03468070342771981	0.04748704918032786	0.11707248733233978	0.12930400000000014	0.2220170163934426	4.2671982667660195	0.011541284649776454	0.051098201192250316	37.47669513114757	0.08662360506706408	0.07795635469448581	0.0890436572280179	0.027053952309985085	0.10645218330849478	0.024775611028315943	0.00024358420268256334	0.1391893770491803	0.1631038792846498	2.3354825275707904	0.07995885692995527	0.06740973174366613	0.043913007451564824	0.04749211028315947	0.016265357675111773	0.041291602086438145
Shewanella sp. phage 1/40	1.5273637	1.03695865	1.09742585	0.05471269999999999	2.114472375	0.07488667500000001	1.8630679	0.0007323750000000001	0.47676352499999997	0.16787395	7.514720374999999	5.370627925	0.9161150250000001	3.3664273749999998	0.9666777	0.37547317500000005	0.074469625	3.586428599999999	0.24045085	0.098617775	1.0823744999999998	0.658304075	0.26888352499999996	1.2359486	0.18963817500000002	0.19525114999999998	0.25745675	0.623575225	1.9032749500000001	1.704887625	2.80219555	0.294737225	1.2861293999999999	0.58750385	5.6273763500000005	0.34261179999999997	2.1367617500000002	4.292229425	0.8504907250000002	2.7672018749999996	0.00809195	2.96593945	0.36197875	0.43675112499999996	0.362354175	0.1363396	3.351354825	1.8315680249999997	0.030195974999999996	1.9922002500000002
Mesorhizobium phage vB_MloP_Lo5R7ANS	0.0	0.0	0.0	0.0	0.143216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.672654	0.071788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.921749
Klebsiella phage vB_KpnP_BIS47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shigella phage SfIV	0.006137076923076923	1.0637489999999996	0.13645259999999998	0.0	0.10256123076923078	0.036874861538461534	0.2173333384615384	15.679152630769234	0.08265778461538462	0.23507315384615388	0.25949461538461543	0.4556140923076923	0.21549393846153841	0.05324707692307692	0.12687144615384613	4.746197907692308	34.768801538461545	0.2878579538461539	0.0004644923076923077	0.002975938461538462	0.4307390923076924	0.0921743076923077	10.730631169230774	0.05968621538461538	48.35813272307692	0.1571279076923077	2.7325131384615386	0.15553233846153844	0.32103244615384613	0.2621513846153846	0.013771846153846152	0.23057184615384618	0.017922215384615383	0.09503506153846153	0.0020690307692307693	0.11714841538461539	2.954452553846154	0.062220969230769224	0.46052447692307685	0.28870586153846145	8.008937984615386	0.1883443846153847	0.22587780000000002	0.1790481692307692	0.020390046153846153	56.658400076923066	0.16702558461538464	0.7259272307692308	8.749986246153847	2.951117415384615
Gokushovirus WZ-2015a	0.0005025714285714285	1.3715642142857143	0.059043071428571424	0.14851835714285716	0.2878671428571429	0.0	0.0009975714285714286	0.0	0.0	0.0	6.226649642857142	0.0	0.0	0.0005025714285714285	0.005857285714285715	0.0	0.030763214285714286	0.10313664285714286	0.36329592857142856	0.0	0.0	0.0005025714285714285	0.0	0.0	0.0	1.1622610714285713	0.0	14.655210142857142	0.0	0.12393714285714284	0.0	0.0	0.0	0.0	0.6470335	0.1350717857142857	0.001715	6.498711928571429	3.1789547857142857	0.00441	0.0	0.0	1.1677420714285713	51.06241464285715	0.00041964285714285714	0.0	0.00048750000000000003	0.0	0.00441	0.002156
Enterobacteria phage ST104	0.530035	0.021272	0.1602905	0.897267	0.018294	0.014877	0.0	0.0	0.012122	0.0	2.2001655	0.6976175	0.1099435	8.7127215	0.0	0.0674565	0.0	0.41569	0.2047415	0.78616	29.978289	0.2087855	8.979321500000001	0.0	0.0	0.3097525	0.041055	0.0210595	0.07331599999999999	0.0	0.0	6.4495629999999995	0.0	0.035418	0.139345	0.5189429999999999	7.0789405	1.915155	0.0344605	0.6332294999999999	0.021272	0.015743	0.709813	0.056052	0.381488	0.042544	0.0602175	0.10040550000000001	0.052698499999999995	0.0
Lactococcus phage PLgT-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.001452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gordonia phage Howe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.337838	0.994932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.962839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mycobacterium phage Dante	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252218	0.0	0.0	0.499366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.344741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.253485	0.0	0.0	0.0	1.197719
Synechococcus phage S-PM2	0.0	0.05201085714285714	0.0	0.0	0.005337142857142858	0.05518385714285714	8.785919	0.0	0.9133950000000001	0.0	1.6067099999999999	8.664430714285714	0.001772	5.396544428571429	0.012021714285714287	0.444473	0.034393285714285717	0.005164857142857143	0.0	0.45812228571428576	0.0	0.0	0.0	0.0	0.0	0.003749857142857143	1.2414924285714286	0.48169271428571425	0.13533071428571428	0.0024017142857142857	0.22423614285714286	0.0	0.09995185714285715	0.016004285714285714	12.441321428571428	0.0017511428571428571	0.013955857142857143	1.7071814285714286	4.054869285714285	0.6465214285714287	0.0	0.06446614285714286	0.0	0.123359	0.6737215714285715	1.4320968571428572	0.2347114285714286	0.0	0.0035022857142857143	0.007002714285714286
Barnesiella viscericola	0.0089545	8.087651	1.8904971	0.2217204	12.0475824	6.968540299999999	4.5238447	0.0465072	9.6600667	0.4696675	20.703047599999998	0.5762438	15.0062378	1.8466472	3.0269064	0.0331933	0.2481951	10.6313608	0.8563593	0.0069855	0.21312709999999999	0.36542379999999997	0.12995779999999998	2.4204055	0.8845946	0.8905164000000001	1.1837320999999998	2.3345451	0.17294890000000002	2.6320674	4.8660235	1.066881	0.046882400000000005	4.2380916	0.6883272	0.0258791	10.4876666	2.9855530999999997	10.283358400000001	10.1097516	0.0093765	8.5651788	0.0806451	0.0093765	14.0377017	0.0093765	0.0093765	5.726348	0.0628516	6.6158565
Salmonella phage epsilon34	0.0	4.16666325	0.12954575000000002	0.0	0.058688	0.0	0.32864324999999994	0.052035500000000005	0.0140765	0.28461475	0.0293685	0.0140765	0.02540825	0.0	0.0	1.7936450000000002	0.00980575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32988700000000004	0.0	0.0526465	0.0293685	0.6231615	0.0	0.0	0.0	0.00980575	0.0	0.0	0.0	0.197931	0.0	0.17141499999999998	0.0577075	0.0	0.013795	0.0	0.0	0.0	77.47094225000001	0.01224675	0.01972975	0.0	0.0
Human gut gokushovirus	0.0	0.2438426923076923	0.0	0.0	0.024076076923076926	0.0	0.0	0.0	0.0	2.6444376153846156	0.07125053846153846	0.0	0.2511996153846154	0.0	6.06334523076923	0.0	0.06547861538461539	0.3314613846153846	0.010887923076923076	2.5287744615384615	0.0	0.17173761538461538	0.0	0.0	0.009138846153846154	0.044776	0.004634923076923077	1.9837733846153847	0.004348692307692308	0.0	0.16271561538461538	0.0	0.0	0.0	1.7123587692307691	0.0054209230769230775	51.171550076923076	0.6246542307692308	0.0	16.68219723076923	0.0	0.0	0.0	2.6036517692307695	0.008802153846153847	0.0	0.009494692307692308	0.0	0.01979576923076923	5.306174538461539
Salmonella phage SEN34	0.002353076923076923	7.101760846153847	0.004633153846153847	0.000463	0.0	0.00600276923076923	0.0004799230769230769	7.083211769230768	0.0	0.00045338461538461537	0.0	0.0	0.0	0.021689615384615387	0.010249538461538461	0.060119	0.0	0.4115950769230769	0.0	0.01952515384615385	0.0021398461538461536	0.0	0.1023863076923077	0.004681461538461538	0.938979	0.01275776923076923	0.06967076923076923	0.030377153846153845	0.057249076923076916	0.6202745384615386	0.005011307692307692	0.0	0.0	0.28923507692307693	0.0	0.0	1.0024413076923078	0.01342230769230769	0.290433	0.0014227692307692307	4.085056384615385	0.01476123076923077	0.0	0.13202884615384616	0.0	0.01597476923076923	0.18645115384615385	0.0	0.006523692307692308	0.0
Lactobacillus phage iLp1308	0.0	0.091511	0.0	0.0	0.0	0.0	0.009192	0.009192	0.0	0.0	0.030611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.19626	0.0	0.0	0.0	1.909362	0.0	0.0	0.0	0.0	0.0	0.0	0.017787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006756	0.759204	0.0	0.032449	0.0	0.0	0.009192	0.0	0.0
Staphylococcus virus 29	0.0	27.043515	0.0	0.0	0.003804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007282	0.0	0.0	0.0	0.0	0.011183	0.0	0.0	0.0	0.0	0.003632	0.0
Clostridium sp. SY8519	2.18676425	3.6664545000000004	2.35247425	0.24134624999999998	14.862057	0.5618292500000001	2.1195405000000003	0.7762020000000001	4.90434125	15.156875000000001	0.493058	10.932171499999999	4.435372	2.06519625	20.627988249999998	4.977876500000001	3.55327875	1.562453	1.3958495	3.0342485000000003	1.03599875	1.6890714999999998	2.4953062499999996	13.2185905	2.4305072500000002	0.9322854999999999	0.15266925	2.6836705	39.923228249999994	20.647603	2.8442197499999997	2.2843305000000003	1.853097	4.5357495	42.160526499999996	9.383941	86.37701025	1.2885905000000002	0.6495277500000001	3.463668	0.18331275000000002	1.7883179999999999	4.8251625	15.090846749999999	3.17788525	16.64684075	1.4405770000000002	1.30906975	24.321504	7.0453165
Clostridium phage c-st	1.0696023333333333	29.347579	0.074568	0.07739733333333333	0.586693	0.359907	0.7050236666666666	0.0	0.02020833333333333	18.30729	0.30955533333333335	5.160879333333333	0.13639033333333334	1.2056043333333333	0.441144	0.34116366666666664	0.051886666666666664	20.252079	0.13559666666666667	0.9363613333333333	0.04452433333333333	0.012536	0.05153766666666667	0.526533	0.032744	0.55031	1.401594	0.8505543333333333	0.19541299999999998	0.3713246666666667	0.07881166666666667	0.019197666666666665	0.11648533333333333	0.050022000000000004	0.13521066666666667	0.9277099999999999	0.6852786666666666	0.24511700000000003	0.188599	0.0687	0.19844566666666666	0.056164	0.076372	0.4804386666666667	0.7555213333333333	1.8628526666666667	0.08083266666666666	0.03890066666666667	0.9746423333333333	0.112328
Catovirus CTV1	1.133909	0.134869	0.190789	0.802495	0.188048	0.131305	0.129386	11.127605	0.466008	12.379385	3.127742	0.0	0.136102	0.027412	0.027412	3.619106	0.155427	0.027412	0.025082	1.000274	5.762201	0.0	1.082237	0.0	4.016586	0.21779	0.429003	0.0	0.564555	0.628701	0.0	3.081007	0.027001	7.886105	0.0	12.942161	0.027412	0.0	5.394879	8.610469	0.283717	0.0	0.082237	0.162966	0.082237	0.027412	0.027412	0.473822	0.560581	0.054276
Citrobacter freundii complex	0.0	0.02633661403508772	0.0	0.0	0.0	0.0008567438596491228	0.0	0.14619305263157895	0.0	0.0	0.006660582456140351	0.00578000701754386	0.0	0.5142603403508774	0.0	0.006302673684210527	0.03588604210526316	0.0020107087719298243	0.0	0.0006165719298245613	0.003110778947368421	0.0	0.02307802456140351	0.549017007017544	0.026454638596491224	0.006895764912280703	0.027253428070175438	0.012262157894736843	0.0007987438596491228	0.0142665649122807	0.0	0.0006471087719298246	0.0	0.0	0.0	0.009643536842105263	8.88603138596491	0.024796214035087718	0.0029879473684210523	0.20328134385964916	0.24590988421052626	0.002991024561403509	0.0	0.0	0.0	0.004411150877192983	0.0005947929824561403	0.0	0.13654136491228067	0.0
Pseudomonas phage PhiPA3	11.0420068	4.168541599999999	0.2579018	0.0168448	0.300518	0.0540192	1.7153448	39.149276	0.24588320000000002	8.5319748	1.739263	1.6220222	1.1576018	0.1104274	1.4059694	3.1136652000000002	133.3962172	0.358808	0.07695339999999999	0.0895864	1.5073702	0.3071892	25.1634732	0.0	60.8759288	0.1865932	11.171177400000001	0.5754488	2.3930686	10.9063742	0.0509714	0.59728	0.0	0.6323602	0.0816706	0.26042719999999997	1.0170024000000002	0.6620718	1.5514303999999999	1.2307000000000001	4.654404	0.29847799999999997	0.3477982	0.7748058	0.0824482	61.6485784	0.3736394	1.8041411999999997	10.1557936	7.6145032
Synechococcus phage ACG-2014e	0.649879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03795933333333333	0.0	0.14730133333333334	0.0	0.0	0.12980266666666665	0.021469666666666665	0.0	0.059525666666666664	37.020838	0.0	0.012727	0.04293933333333333	0.022133666666666666	0.06843133333333333	0.0042060000000000005	0.04260733333333333	0.07760066666666667	0.0	0.020916333333333332	0.0	0.008349	0.0	0.042386	0.0	0.04227533333333333	0.0	0.0	0.07569933333333333	0.004059	0.0	0.06285966666666666	5.135587999999999	0.0	0.0	0.021691000000000002	0.0	0.0	0.0	0.059943	0.0	0.0
Klebsiella virus SU552A	0.0	0.0	0.0	0.0	0.0	0.0	0.0110965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010858	0.0	0.0	0.0	0.0	0.0	0.0	139.85432550000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06820999999999999	0.0	0.0	0.0	0.0	0.0236845
Caulobacter virus Swift	0.0	0.08872	93.2790588	9.470655	8.0481188	0.014000599999999998	0.507831	0.0	0.2419042	0.0	0.0	1.3357516	12.0819822	0.0	0.680381	0.0	0.4582124	0.0193258	0.0227054	0.0123906	0.068526	0.0066267999999999995	0.0	0.6101346000000001	0.0	0.0232146	0.0141592	40.0753904	0.1058708	2.138767	0.6354016	0.0634146	0.0258312	0.3680536	2.5223572	0.34553219999999996	0.0354124	1.9476602	10.3901844	0.031219599999999997	0.06957880000000001	3.1139137999999997	0.26174739999999996	2.1792532	8.4656476	0.023671400000000002	0.056136399999999996	0.0	0.16084159999999997	1.3078021999999998
Klebsiella aerogenes	0.0	0.0	0.04583706976744186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030863139534883723	0.0	0.0	0.035551023255813954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.879069616279071	0.00578893023255814	0.0	0.0	0.23598674418604657	0.0	0.0	0.0	0.0013825	0.08760103488372092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
